AP5569,079k,Max Badin and Henrietta/ The Pet Shop/ Fun In A Hospital,,Banner B-563 A/B,,x,,"78rpm 10""",,,,USA,,2,This album has not been catalogued at the title or track level.,,,Gift of Alan Levenson 06/2017,,
AP5570,079l,Fanny Brice/ Mrs. Cohen at the Beach Pts 1/2,,Victor 21211-A/B,,x,,"78rpm 10""",,,,USA,,2,This album has not been catalogued at the title or track level.,,,Gift of Alan Levenson 06/2017,,
AP5571,079m,Al Jolson/ A Khazn Oyf Shabes/ Hebrew Chant,,No name 901/902,,x,,"78rpm 10""",,,,USA,,2,,,,Gift of Alan Levenson 06/2017,,
AP5572,080a,Cantor Liebele Waldman/Ven Di Zin Vet Kumen Tsurik/ Ikh Dank Dir Got Far Amerika,,Asch H-6026 A/B,,x,,"78 rpm 10""",,Yiddish,,"NY, NY",,2,This album has not been catalogued at the title or track level.,,,Gift of Alan Levenson 06/2017,,
AP5573,080b,"Victor Chenkin/ Sholokh Sudes/ Freylekhs/ Der Rebe Elimeylekh/ Sha, Shtil!",,Columbia M435-5/6,,x,,"78 rpm 10""",,Yiddish,,USA,,2,This album has not been catalogued at the title or track level.,,,Gift of Alan Levenson 06/2017,,
AP5574,080c,Symour Rexite/ Bist Mir Mazeldik Rukhele/ Rozhinkes Mit Mandlen,,Asch H-6028 A/B,,x,,"78 rpm 10""",,Yiddish,,USA,,2,This album has not been catalogued at the title or track level.,,,Gift of Alan Levenson 06/2017,,
AP5575,080d,Frieda Zweibel-Goldstein/ In Gefengenit/ A Bagrisung Tsu Yerusulayim,,Victor 672313-A/B,,x,,"78 rpm 10""",,Yiddish,,USA,,2,This album has not been catalogued at the title or track level.,,,Gift of Alan Levenson 06/2017,,
AP5576,080e,Rubin Goldberg/ Strikers/ Shvarts oder Groy,,Victor 72113-A/B,,x,,"78 rpm 10""",,Yiddish,Comic recitation,USA,"Disc split, transferred",2,This album has not been catalogued at the title or track level.,on server,,Gift of Alan Levenson 06/2017,,
AP5577,076e,Kismet Ensemble/ Vira/ Patch Tanz,,Kismet 137,,x,,"78 rpm 10""",,,,USA,,2,This album has not been catalogued at the title or track level.,,,"Gift of Becky Davidson (Isabelle K. Goldstein Collection), June 2014",,
AP5578,076f,"Ohad, Ben & Zaphrir, Maya/ Bona Habanoth/ Hava Netze B'Mahol",,ASP 1,,x,,"78 rpm 10""",,,Israeli Folk Dance,"Los Angeleles, CA",,2,This album has not been catalogued at the title or track level.,,,"Gift of Becky Davidson (Isabelle K. Goldstein Collection), June 2014",,
AP5579,076g,"Ohad, Ben & Zaphrir, Maya/ Adarim/ Kuma Echa/ Simi Yadech",,ASP 2,,x,,"78 rpm 10""",,,Israeli Folk Dance,"Los Angeleles, CA",,2,This album has not been catalogued at the title or track level.,,,"Gift of Becky Davidson (Isabelle K. Goldstein Collection), June 2014",,
AP5580,076h,"Dov Seltzer Israeli Group & Gill, Geula/ Im Hashachar/ Ozi Ve'Zimrat Ya",,Folkraft F 1433,,x,,"78 rpm 10""",,,Israeli Folk Dance,"Newark, NJ",,2,This album has not been catalogued at the title or track level.,,,"Gift of Becky Davidson (Isabelle K. Goldstein Collection), June 2014",,
AP5581,076i,"Dov Seltzer Israeli Group & Gill, Geula/ Kol Dodi/ Or Chavatsalot",,Folkraft F 1430,,x,,"78 rpm 10""",,,Israeli Folk Dance,"Newark, NJ",,2,This album has not been catalogued at the title or track level.,,,"Gift of Becky Davidson (Isabelle K. Goldstein Collection), June 2014",,
AP5582,076j,Israeli Project Supervised by Dvora Lapson/ Mayim/ Livshu Na'Os/ Hanodeid,,Folkraft F1108,,x,,"78 rpm 10""",,,Israeli Folk Dance,"Newark, NJ",,2,This album has not been catalogued at the title or track level.,,,"Gift of Becky Davidson (Isabelle K. Goldstein Collection), June 2014",,
AP5583,076k,"Dov Seltzer Israeli Group & Gill, Geula/ Ve'David/ Im Ba'Arazim",,Folkraft F1432,,x,,"78 rpm 10""",,,Israeli Folk Dance,"Newark, NJ",,2,This album has not been catalogued at the title or track level.,,,"Gift of Becky Davidson (Isabelle K. Goldstein Collection), June 2014",,
AP5584,076l,Folkraft Interntaional Greek Orchestra/ Kalamatianos/ Pentazali,,Folkraft F1020G,,x,,"78 rpm 10""",,,Greek Folk Dance,"Newark, NJ",,2,This album has not been catalogued at the title or track level.,,,"Gift of Becky Davidson (Isabelle K. Goldstein Collection), June 2014",,
AP5585,078b,"Goldstein, Morris/ Shuster Halt Zikh Fun Dayn Dratve/ Yidish Tshastushkes",,Columbia E7852,,x,,"78 rpm 10""",,Yiddish,,"Bridgeport, Conn",,2,This album has not been catalogued at the title or track level.,,,"Gift of Jance Peppler, 2015",,
AP5586,B-092(b),WanDerRer/  Tsuzamen Fray/ Hans Breuer,,WanDeRer,,,,Audio CD,,Yiddish/German,Folk Style/Strange,Austria,,15,"This album has not been catalogued at the title or track level./Also see Book titled ""Schlepping Through The Alps"" by Sam Apple, Ballantine Books, 2005. / Also Songbook by Breurer",,2014,"Gift of Robert & Molly Freedman 2005, Purchased from Hans Breuer",,x
AP5587,O-040(b),Ha'azinu: David Ezra Okonsar,האַזינוּ,LMO Records,,,,Audio CD,72:15:00,,Instrumental/Classical/Piano,USA,,7,,,2015,"Purchase Amazon.com, June 2015",,x
AP5588,N-053(a),Nicole/Raizes/Roots,,Soundbrush Records SR 1033,,,,Audio CD,,Portuguese/Yiddish,Latin/ Fold Literary Origin,"Brooklyn, NY",,13,This album has not been catalogued at the title or track level.,,2015,"Purchase Amazon.com, July 2015",,x
AP5589,V0328,Chaim Grade: Significane of Modern Yiddish Literature (Video),,Yiddish Book Center,,,,DVD,,Yiddish (English Subtitles),Spoken Word/ Literary Origin,"Montreal, Canada",,1,"This album has not been catalogued at the title or track level. Lecture Held at Jewish Public Library of Montreal Dec 7, 1957",,,Downloaded from Internet July 2015,,
AP5590,V0329,Above and Beyond (Video),,Playmount Productions,,,,DVD,,English,Documentary/Spoken Word/History,,,1,This album has not been catalogued at the title or track level.,,2014 (?),"Purchase Nancy Spielberg, July 2015",,
AP5591,S-114(b),So Called: People Watching,,Daretorecords,,,,Audio CD,,English,Hip Hop,"Montreal, Canada",,10,This album has not been catalogued at the title or track level.,,2015,"Purchase, Bookstore, Yiddish Book Center, July 2015",,x
AP5592,V0330,Deli Man (Video),,Cohen Media Group,,,,DVD,91:00:00,English,Documentary,"Port Washington, NY",,1,This album has not been catalogued at the title or track level.,,2014,"Purchase, Bookstore, Yiddish Book Center, July 2015",,
AP5593,V0331,Ahead of Time: Extraordinary Journey of Ruth Gruber (Video),,National Center For Jewish Film,,,,DVD,73:00:00,English,Documentary/Biography,USA,,1,This album has not been catalogued at the title or track level.,,2009,"Purchase, Bookstore, Yiddish Book Center, July 2015",,
AP5594,C-092(a),Cavatina Due: Sephardic Journey,,Cedile Records CDR90000 163,,,,Audio CD,,,Classical/Sephardic/Instrumental,"Chicago, IL",,11,This album has not been catalogued at the title or track level.,,2016,Purchase Amazon.com June 2016,,x
AP5595,B-210(a),Blume Birnbach Zingt In Coney Island: Hebraish und Yiddish Lieder,,Blume Birnbach,,,,Cassette/Audio CD Copy,,Yiddish/Hebrew,Compilation Yiddish & Hebrew Songs/Acapella,USA,,24,This album has not been catalogued at the title or track level.,,1984,???,,
AP5596,B-211(a),The Bashevis Singers,די באַשעוויס זינגערס,The Bashevis Singers,,,,Audio CD,,Yiddish,"Compilation, Folk and Lit Orgin Songs",Australia,,14,,,2016,"Purchase, The Bathshevis Singers, May 2016",,x
AP5597,K-172(b),Amir Klugman: Khofesh Bakhuts,אמיר קלוגמן: חופש בחוץ,Amir Klugmam,,,,Audio CD,,Hebrew,Pop/Contemporary/Israeli,Israeli,,14,This album has not been catalogued at the title or track level.,,2000,,,x
AP5598,B-204(b),Dos Amantes: Naudim,,Cedille Records,,,,Audio CD downloaded,,Ladino,Sephardic/Ladino/Mediterannean,,,11,This album has not been catalogued at the title or track level.,,2016,Purchase from Itunes Store,,x
AP5599,G-136(a),Ganovim Lider/ Shikker Wi Lot Live in Weimar,,Oriente Muzik,,,,CD Downloaded from Amazon,44:30:00,Yiddish,Folk/Thieves Song,Germany,,12,Album liner notes in Ephemera Folder 1519,,2016,"Purchase from Amazon.com, July 2016",,x
AP5600,R-042(c),Vilde Mekhaye/Wild Ecstacy/Eleanor Reissa/Frank London/Klezmer Allstars,,Eleanor Reissa/Frank London,,,,Audio CD,,Yiddish,Theater/Concert,"Brooklyn, NY",,6,,,2016,Purchase Yiddish Book Center July 2016,,x
AP5601,L-052(d),Frank London/Glass House Orchestra/Austro-Hungarian Jewish Music,,Frank London,,,,Audio CD,,Hungarian ??,Folk/Traditional,New York ?,,13,"Being Mylared July 19, 2016/This album has not been catalogued at the title or track level.",,2016,"Purchase Book Store National Yiddish Book Center, July 2016",,x
AP5602,S-202(c),Sklamberg & the Shepherds/ Aheym/Homeward,,Sklamberg & The Shepherds,,,,Audio CD,,Yiddish,,"Brooklyn, NY",,13,Transliterated and translated song texts in Ephemera 1536,,2016,"Purchase Book Store National Yiddish Book Center, July 2016",,x
AP5603,S-114(d),So Called/Ghetto Blaster,,JDUB Records,,,,Audio CD,,Yiddish/English,Rap/Rock,"New York, NY",,13,This album has not been catalogued at the title or track level.,,2007,"Purchase Book Store National Yiddish Book Center, July 2016",,x
AP5604,R-042(d),Eleanor Reissa and Di Boyess,ווי אַ וואַסער,Eleanor Reissa,,,,Audio CD,,Yiddish,Concert,"Greedwood Lake, NY",,6,,,2014,"Purchase Book Store National Yiddish Book Center, July 2016",,x
AP5605,G-137(a),Habib Galbi / A-Wa,,Tomar Yosef,,,,Audio CD,,Arabic ?,Arabic/Mediterranean,??,,12,This album has not been catalogued at the title or track level.,,2015,"Purchase, Amazon.com June 2016",,x
AP5606,I-032(a),It's Klezmer: You Shouldn't Know From It,,It's Klezmer 2015-07-03,,,,Audio CD,,Yiddish,Folk/Klezmer/Compilation,"Berlin, Germany",,13,This album has not been catalogued at the title or track level.,,2015,"Downloaded from Oriente Music, July 2016",,x
AP5607,K-043(d),The Chicago Klezmer Ensemble: Early Recordings 1987-89,,Chicago Klezmer Ensemble,,,,Audio CD,,,Instrumental/Klezmer,Chicago,,12,This album has not been catalogued at the title or track level.,,2014,"Downloaded from Oriente Music, July 2016",,x
AP5608,K-087(h),"Kroke: Caberet of Death, Music For a film",,Kroke & Dariusz Grela,,,,Audio CD,44:50:00,,Instrumental/Film Music,"Cracow, Poland",,12,This album has not been catalogued at the title or track level.,,2015,"Downloaded from Oriente Music, July 2016",,x
AP5609,K-087(i),Edyta Geppert & Kroke: I Sing Life,,"Kroke, Dariusz Grela & Piotr Lorentz",,,,Audio CD,54:29:00,,Pop/Polish,"Cracow, Poland",,14,This album has not been catalogued at the title or track level.,,2007,"Downloaded from Oriente Music, July 2016",,x
AP5610,x,Kroke 10,,Kroke & Dariusz Grela,,,,Audio CD,,,Pop/Polish,Cracow Poland,,9,This album has not been catalogued at the title or track level.,,2015,"Downloaded from Oriente Music, July 2016",,x
AP5611,S-257(a),Shemspeed Sampler: Volume One,,Shemspeed Sampler,,,,Audio Sampler,,English,Compuilation/Rap,USA,,18,This album has not been catalogued at the title or track level.,,2011,"Anonymous Donor July, 2016",,x
AP5612,Y-005(r),Yom Tov Ehrlich: Album 1: 12 CDs,"רבּי יום טוב עהרליך זצ""ל",Keren Shemuel Yesha'ayahu,,,,Audio CD,,Yiddish,Religious/Folk/Instructional,USA,,172,This album has not been catalogued at the title or track level.,,2007,Purchase from Keren Shemuel Yesha'ayahu July 2016,,x
AP5613,S-046(f),Safam: Dreams of Safam,חלומות שפם,Safam Records csrv,,,,"33 13 rpm 12""",,Hebrew/English,Compilation/Pop,"Newton Centre, MA",,11,This album has not been catalogued at the title or track level.This album has not been catalogued at the title or track level.,,1976,"Gift of Bart Banks, March 2015",,
AP5614,W-059(a),"Weizmann, Man and Statesman: Vision and Synthesis",,American Committee for the Weizmann Institute of Science,,,,"33 1/3 rpm 12""",,English,History/Spoken Word,"NY, NY",,1,This album has not been catalogued at the title or track level.,,1962,"Gift of Bart Banks, March 2015",,
AP5615,R-033(b),The Yilidi Trio/ Songs in Yiddish and Ladino 3/ Sung by Jacqueline Reisel,,J. Reisel and G. Meter Yiladi  9105,,,,Audio CD,60:14:00,Ladino/Yiddish,Literary Origin/Folk,"Groningen, Holland",,18,This album has not been catalogued at the title or track level.,,May 1991,"Purchase Book Store National Yiddish Book Center, July 2016",,x
AP5616,Z-024(c),Frank London/ Lorin Sklamberg/ Tsuker Zis,,Tsadik,,,,Audio CD,,Yiddish/Hebrew,Religious/Folk/Compilation/Traditional,"New York, NY",,14,This album has not been catalogued at the title or track level.,,2009,"Purchase Book Store National Yiddish Book Center, July 2016",,x
AP5617,S-256(a),Paul Shapiro's Ribs and Brisket Revue/ Essen,,Tsadik,,,,Audio CD,,English/Yiddish,Jazz/Rythem and Blues,"New York, New York",,10,This album has not been catalogued at the title or track level.,,2008,"Purchase Book Store National Yiddish Book Center, July 2016",,x
AP5618,V0443,A Day In Warsaw (Video),,National Center For Jewish Film,,,,DVD,10:00,Yiddish,Documentary,,,1,English subtitles/This album has not been catalogued at the title or track level.,,2005,"Purchase Book Store National Yiddish Book Center, July 2016",,
AP5619,B-212(a),Charley Bernhaut on Nauchum Segal Show: Disc 1 of 2,,,,,,Audio CD,63:13:00,English/Hebrew,Cantorial/Spoken Word,New York,,1,This album has not been catalogued at the title or track level.,,"Sept 21, 1995",,,x
AP5620,B-212(b),Charley Bernhaut on Nauchum Segal Show: Disc 2 of 2,,,,,,Audio CD,51:21:00,English/Hebrew,Cantorial/Spoken Word,New York,,1,This album has not been catalogued at the title or track level.,,"Sept 21, 1995",,,x
AP5621,K-173(a),Floralove Katz/ The Ottowa Klezmer Band: Live in concert,,Floralove Katz 2005-03,,,,Audio CD,,Yiddish,Compilation,"Ottowa, Canada",,15,This album has not been catalogued at the title or track level.,,2005 ?,"Purchased from Floralove Katz, July , 2016",,x
AP5622,K-173(b),Floralove Katz and the Temple Israel Choir sing High Holiday Litergy,,Floralove Katz,,,,Audio CD,,Hebrew,Religious/Liturgy/High Holy Days,"Ottowa, Canada",,31,This album has not been catalogued at the title or track level.,,,"Gift of Floralove Katz, July 2016",,x
AP5623,P-082(a),Pushkin Klezmer Band: Klezmer Uber Alles,,Danzone: Division of Oriente Musik,,,,Audio CD,39:00:00,Yiddish/Russian,Folk/Klezmer/Compilatiojn,"Kiev, Russia",,11,,,2015,"Purchase via Amazon.com, Oct 2016",,x
AP5624,B-203(a),A Message From Shlomo Bardin,,The Brandeis Institute??,,,,"33 1/3 rpm 12""",,English,Spoken Word,"Brandeis, California",,1,This album has not been catalogued at the title or track level.,,"May 10, 1969","Gift of Bart Banks, March 2015",,
AP5625,H-091(a),Hevenu Shalom: Stories Around the Campfire,,Brandeis Instute,,,,"33 1/3 rpm 12""",,Hebrew,Compilation Hebrew Songs,"Santa Susana, California",,25,This album has not been catalogued at the title or track level.,,1960,"Gift of Bart Banks, March 2015",,
AP5626,M-045(b),Golda Meir: The Yom Kippur War,,Buddah Records,,,,"33 1/3 rpm 12""",,English,Historic/Documentary/Spoken Word,"Wachington, D.C.",,1,This album has not been catalogued at the title or track level.,,1973,"Gift of Bart Banks, March 2015",,
AP5627,M-139(b),Mak'hela 2/ The Jewish Chorus of Western Massachusetts/ The Golden Door,מקהקה,Alan Davis,,,,Audio CD,,Hebrew/Yiddish/English,Liturgy/Various Songs,"Amherst, MA",,15,This album has not been catalogued at the title or track level.,,2012,"Gift of Alan Davis, July 2015",,x
AP5628,M-139(c),Mak'hela 3/ The Jewish Chorus of Western Massachusetts,מקהקה,Alan Davis,,,,Audio CD,,Yiddish/Hebrew/English,Liturgy/Various Songs,"Springfield, MA",,16,This album has not been catalogued at the title or track level.,,,"Gift of Alan Davis, July 2015",,x
AP5629,M-139(d),Mak'hela 4/ The Jewish Chorus of Western Massachusetts,מקהקה,Alan Davis,,,,Audio CD,,Hebrew/YiddishLadino,Liturgy/Various Songs,"Pittsfield, MA",,17,This album has not been catalogued at the title or track level.,,2005,"Gift of Alan Davis, July 2015",,x
AP5630,G-105(c),Golem / Fresh Off the Boat,,JDUB 104,,,,Audio CD,53,Yiddish/Other,Klezmer/Contemporary/Rocl,New York,,13,This album has not been catalogued at the title or track level.,,,"Purchase, Amazon.com, March 2015",,x
AP5631,G-105(d),Golem / Love Hurts / Libeshmertzn,,Golem,,,,Audio CD,43,Yiddish/Various,Klezmer/Contemporary/Rock,New York,,11,,,2002,"Purchase, Amazon.com, March 2015",,x
AP5632,S-246(a),Dmitri Slepovitch / Litvakes / Raysn / Music of Jewish Belarus,,Litvakus,,,,Audio CD,53,Yiddish,Klezmer/Traditional/Folk,New York,,14,,,2014,"Purchase, Dmitri Slepovitch March 2015",,x
AP5633,G-105(e),Golem/ Homesick Songs,,Aeronaut Records AER0022,,,,Audio CD,48:00:00,Yiddish,Klezmer/Contemporary/Rock,New York,,12,This album has not been catalogued at the title or track level.,,2004,"Purchase, Amazon.com March 2015",,x
AP5634,S-095(b),Jon Simon/Solo Piano/Broadway to Hollywood,,Silver Lining Recrd SL0070,,,,Audio CD,,,Piano/Instrumental,"Chevy Chase, MD",,,Contemporary Piano Interpretations/New Age,,1996,"Purchase FYE Sarasota Florida, Feb 2015",,x
AP5635,V0290(3),"What's Not to Like, (2014): A Yiddish Songfest (Video) [Not Separated]",,"Beth El Synagogue, Durham, North Carolina",,,,DVD,,Yiddish,Compilation,"Durham, NC",,6,Liner Notes in Ephemera Folder 1458,,"Oct 26, 2014","Gift of Beth El Synagogue, Durham, NC March 2015",,
AP5636,G-105(f),Golem / Dreamweaver,,Nuclear Blast 1173-2,,,,Audio CD,62,,Metal/Cacophony/Noise/Instumental,"Berlin, Germany",,15,,,2004,Purchase Amazon.com March 2015,,x
AP5637,B-143(g),Evyatar Banai / Night as the day does shine / Layah K'yom,,,,,,Audio CD,,Hebrew,Pop,Israel,,10,album title from Psalms 139:12 This album has not been catalogued at the title or track level.,,,Amazon.com Israel,,x
AP5638,T-073(a),Tsugreytndik Zikh Tsu Tantsn: Naye Yidishe Lider,צוערייטנדיק זיך צו טאַנצן: נײַע ייִדישע לידער,Multiculti Project,,,,Audio CD,49:00:00,Yiddish,Literary origin/Chamber Music,Warsaw Poland,,9,,,2013,"Gift of Yirmiyhahu Ahron Taub, December, 2014",,x
AP5639,S-248(a),Miryem-Khaye Siegel/Toyzent Tamen/Original & Adapted Songs,מרים־חיה סגל\טויזנט טעמען,Miryem-Khaye Siegel,,,,Audio CD,52:00:00,Yiddish,Folk/Klezmer/Contemporary Lyrics/Compilation,"Brooklyn, NY",,12,This album has not been catalogued at the title or track level.,,2015,"Purchase from Miryem-Khaye Seigel, March 2015",,x
AP5640,B-114(b)3,Dan Blacksberg/ Eleanor Reissa/ Freedman Fifteenth Anniversary Concert/Highlights,,"Van Pelt Library, University of Pennsylvania",,,,CD,56,Yiddish/English,Folk/Theater/Compilation,"Philadelphia, PA",,10,This album has not been catalogued at the title or track level.,,"Sept 7, 2014",Compiled by Joan Turner,,x
AP5641,A-102(a),"Michael Alpert & Julian Kytasty/Night Songs From a Neighboring Village, Ballads of the Ukrainian and Yiddish Heartland",,Oriente Music 86,,,,Audio CD,43.01,Yiddish/Russian,Concert/Literary Origin/Folk/,"Germany, Michigan??",,13,This album has not been catalogued at the title or track level.,,2014,"Purchase Oriente Music, March 2014",,x
AP5642,E-041(a),Ezuz,,Jessi Roemer,,,,Audio CD,43,Hebrew,Concert/Sephardic,"Philadelphia, PA",,10,This album has not been catalogued at the title or track level.,,,"Puchase Jessi Roemer,March 2014, Philadelphia, Temple U, Feinstein Center",,x
AP5643,F-083(a),"Fredman, Zach/The Epichorus/One Bead",,Zach Fredman,,,,Audio CD,46,Hebrew,Concert/Soft Rock/Sephardic,,,,This album has not been catalogued at the title or track level.,,2012,"Gift of Zach Fredman, March 2014, Philadelphia, Temple U, Feinstein Center",,x
AP5644,F-084(a),Far Dem Nayem Dor/For The New Generation/Dina Matut,פֿאַר דעם נײַעם דור\  ייִדישע קינדער לידער\ דינאַ מאַטוט,Dina Matut/Frank Uwe Neis & Andreas Schmitges,,,,Audio CD,68,Yiddish,Children/Compilation/Concert,Germany,,23,This album has not been catalogued at the title or track level.,,2014,"Purchase March 2014, Dona Matut",,x
AP5645,S-249(a),Michael Strassfeld/ Songs To Open The Heart: Contemplative Niggunim,,Michael Strassfeld RMS,,,,Audio CD,32:00:00,Hebrew,Niggunim/Religious,"Pennsauken, NJ",,12,This album has not been catalogued at the title or track level.,,,"Gift of Rabbi Michael Strassfeld, March 30, 2015 while visiting the archive",,x
AP5646,Z-010(u),Paul Zim's Passover Seder Sing-A-Long,,Simcha 40396,,,,Audio CD,35:00:00,Hebrew,Passorver/Seder/Religious/Children,USA,,20,This album has not been catalogued at the title or track level.,,1996,"Gift of Bart Banks, April 2015",,x
AP5647,E-042(a),Great Speeches of Eban: Introduced by Walter Cronkite,,Jewish Media Fund of Charles Revson Foundation,,,,"Audio CD (4 CD Set, 2 CDs Missing)",,English,Spoken Word/Historical,USA,,,This album has not been catalogued at the title or track level.,,,"Gift of Bart Banks, April 2015",,x
AP5648,E-029(a),Jake Ehrenreich/ Yiddish Unplugged,,Jake Ehrenreich,,,,Audio CD,26:00:00,Yiddish,Compilation/Folk/Literary Origin,"Pomona, NY",,10,This album has not been catalogued at the title or track level.,,2008,"Gift of Bart Banks, April 2015",,x
AP5649,B-202(a),The Best of the Barton Brothers / Joe & Paul,,BB Music BB 1085(2),,,,Audio CD,29:00:00,Yiddish/Yinglish,Klezmer/Shund/Novelty/Off Color,"Los Angeles, CA",,10,This album has not been catalogued at the title or track level.,,1999,Purchase from CD Baby March 2015,,x
AP5650,V0324,Films about Moscow Jewish School No 13M (1993-2000) (Video),,M&C Films,,,,DVD,,English/Russian,Documentary/History,Russia?,,,This album has not been catalogued at the title or track level.,,2004,"Gift of Partnership for Jewish Life and Learning, March 2015",,
AP5651,V0325,New Jewish Community House (Video),,Elena Beregovaia,,,,DVD,,English/Russian,Documentary,Moscow,,,This album has not been catalogued at the title or track level.,,,,,
AP5652,O-040(a),David Ezra Okonsar /Rhapsodies Hebraiques,,LMO Records 2014-11-17,,,,Audio CD,60:39:00,,Classical/Piano Solo/Adaptations,,,8,This album has not been catalogued at the title or track level.,,2014,Purchase Amazon Dot Com March 2015,,x
AP5653,G-129(a),Ed Goldberg and the Odessa Klaezmer Band / Who Stole the Kishka?!,אָדעסער קלעזמער,Ed Goldberg and Odessa Klezmer Band 1002,,,,Audio CD,43:00:00,Yiddish/Hebrew/English,Rock/Klezmer/Jazz/Compilation,"Columbus, NJ",,17,This album has not been catalogued at the title or track level.,,2006,"Purchase, Ed Goldberg, Gratz College, Phila., PA, April 2015",,x
AP5654,G-129(b),"Ed Goldberg and the Odessa Klezmer Band / Live at Jazz Vespers, Cape May, NJ",,Ed Goldberg and Odessa Klezmer Band,,,,Audio CD,45:00:00,,Klezmer/Instrumental/Compilation,"Columbus, NJ",,15,This album has not been catalogued at the title or track level.,,2011,"Purchase, Ed Goldberg, Gratz College, Phila., PA April 2015",,x
AP5655,M-068(a)50,"Milken/ Music For The High Holy Days / Vol 4, Album 12",,Millkin Archive,,,,CD (Digital Download),79:00:00,Hebrew,Compilation/Religious/Classical,USA,,19,This album has not been catalogued at the title or track level./Volume 4: Digital Album 12,,2015,"Purchase from Amazon.com, May 2015 (Downloaded)",,x
AP5656,V0326,Chava Rosenfarb: That Bubble of Being (Video),חוה ראָזענפֿאַרב: דאָס בלעזעלע וואָר (ווידיאָ),League For Yiddish,,,,DVD,75:00:00,Yiddish,Documentary/Literary Origin/Spoken Word,"Montreal, Canada",,1,This album has not been catalogued at the title or track level.,,2015,"Purchase From Josh Waletsky at Univ of Penna, April 2015",,
AP5657,M-133(e),Barbara Moskow / Rehearsal 1A,,Freedman Jewish Sound Archive,,,,Edited Audio CD - Moscow Collection,62:00:00,Yiddish/Hebrew/Italian/scales,Compilation,"Jewish Sound Archive, Phila., PA",,62,This album has not been catalogued at the title or track level.,,2015,"Edited by R.A. Friedman cassettes provided by Barbara Moscow, May 2015",,x
AP5658,M-133(f),Barbara Moskow / Rehearsal 1B,,Freedman Jewish Sound Archive,,,,Edited Audio CD - Moscow Collection,63:00:00,English/Yiddish,Compiation,"Jewish Sound Archive, Phila., PA",,8,This album has not been catalogued at the title or track level./ Tracks 5 & 6 with Belarsky,,2015,"Edited by R.A. Friedman cassettes provided by Barbara Moscow, May 2015",,x
AP5659,M-133(g),Barbara Moskow / Rehearsal 2A,,Freedman Jewish Sound Archive,,,,Edited Audio CD - Moscow Collection,38:00:00,Yiddish/Hebrew,Compilation,"Jewish Sound Archive, Phila., PA",,14,This album has not been catalogued at the title or track level. Belarsky died June 7 1975. Was this a rehearsal for a memorial concert?,,2015,"Edited by R.A. Friedman cassettes provided by Barbara Moscow, May 2015",,x
AP5660,M-133(h),Barbara Moskow / Rehearsal 2B,,Freedman Jewish Sound Archive,,,,Edited Audio CD- Moscow Collection,46:00:00,Yiddish/Italian/English/Hebrew,Compilation,Jewish Sound Archive,,8,This album has not been catalogued at the title or track level. Track 9 - Sounds like someone reading from a script. (Chayele Ash?),,2015,"Edited by R.A. Friedman cassettes provided by Barbara Moscow, May 2015",,x
AP5661,P-077(a),Instruments of Peace: Endeavoring to Create a Bridge Between Jew and Gentile Through the Oness of Yeshua,,Instruments of Peace,,,,Audio CD,56:00:00,Hebrew/ English,Contemporary/Religious,"Blountville, TN",,14,This album has not been catalogued at the title or track level. Messianic Jews/ www.messainicbethshalom.org,,2006,"Gift of Bart Banks, May 2015",,x
AP5662,R-100(a),Roman & Alaina : Sounds of Prayer,,Musique Verticale,,,,Audio CD,33:00:00,Hebrew/English,Contemporary/Blue Grass/Religious,"Nashville, TN",,12,This album has not been catalogued at the title or track level.,,2009,Gift of Bart Banks May 2015,,x
AP5663,K-167(a),Stella Kruh: Zeal For Zion,,Stella Kruh,,,,Audio CD,68:00:00,Hebrew/English,Contemporary/Religious,"Brooklyn, NY",,15,This album has not been catalogued at the title or track level./ Promotional Copy,,,Gift of Bart Banks May 2015,,x
AP5664,G-130(a),Cantor Paul S. Gewirtz: Shachris Service,,Paul S Gewirz  KO8P,,,,"33 1/3 rpm 12""",33:35:00,Hebrew,Religious/Liturgy,USA,,9,This album has not been catalogued at the title or track level. ?instructional Chanting,,,Gift of Bart Banks/May 2015,,
AP5665,T-074(a),Traditional,,Victor Red Seal LM7003,,,,"33 1/3 rpm 10""",,Yiddish/Hebrew,Compilation,"Camden, NJ",,8,This album has not been catalogued at the title or track level. Sung by Jan Peerce,,,Donated by Bart Banks April  2015,,
AP5666,C-087(a),Chassidisco Fever,,Isradisc SI 31132,,,,"33 1/3 12""",,,,Israel,,5,This album has not been catalogued at the title or track level.,,,"Gift of Bart Banks, April 2015",,
AP5667,N-016(f),Neginah Orchestra and Singers Featuring Songs by Itzy Weisberg: Mode Ani,מודה אני,Y & Y Productions #300,,,,"33 1/3 rpm 12""",,Hebrew,Religious,USA,,11,This album has not been catalogued at the title or track level.,,,Gift of Bart Banks March 2014,,
AP5668,M-139(e),Mak'hela 5/ The Jewish Chorus of Western Massachusetts/ The Golden Door,מקהקה,Alan Davis,,,,Audio CD,,Hebrew/Yiddish/English/Italian,Liturgy/Various Songs,? MA,,21,This album has not been catalogued at the title or track level.,,2003,"Gift of Alan Davis, July 2015",,x
AP5669,K-168(a),Bruce Kaminsky Klezmer Jazz Ensemble/ And The Angels Swing,,DBK Jazz,,,,Audio CD,,,Jazz,"Philadelphia, PA",,8,This album has not been catalogued at the title or track level.,,1998,"Gift of Bruce Kaminsky, July 2015",,x
