24008,A Khasene (Singer),(אַ חתונה (סינגער,Literary Origin/Memory/Spoken Word,Whore Houses/Prostitutes/Youth/Marriage/Hope/Mitzva,,,,A Wedding,
24009,Tsu Zeydns Un Bobes,צו זיידנס און באָבעס,Literary Origin/Memory/Spoken Word,Family/Yikhes/Ancestry/Maskilim/Chasidim/Misnogdim,,,,The Family Tree,
24010,Nokh Der Khasene (Singer),נאָך דער חתונה (סינגער),Literary Origin/Memory/Spoken Word,Grandfather/Philosophy/Gruffness/Sons/Daughters/Mother,,,,After The Wedding,
28920,Rosh Hasshanah,ראש השנה,Cantorial/Classical/Instructional,New Year/Joy/Celebration/Thought/Future/Ethics,Alb F-086(a),Alb F-086(a),,Rosh Hashanah (A Soliloquy In Song),Alb F-086(a)
28921,Joc din Bessarabia,,Folk/Instrumental/Dance,,,,,,
28922,Erzerumi Shor,,,,,,,,
28923,Erzerumi Shoror,,Armenian/Dance/Instrumental,,,,,,
28925,Halalu,,Instrumental/Chassidic,,,,,Originally with text of Psalm 150,
28926,A Gute Vokh (Lipovsky),אַ גוטע וואָך (ליפאָווסקי),,,Album L-038(a),Album L-038(a),,A Good Week,
28927,Afn Glitsh,אַפֿן גליטש,Literary Origin/USSR,Sliding/Slope/Cold/Strength/Sled/Youth/Frost/Outdoors,,Alb Z-014(l),,On The Slope,Alb Z-014(l)
28928,Ikh Hob A Shvalb Gezen (Van Den Berg),איך האָב אַ שװאַלב געזען (וואַנ דען בערג),Literary Origin,Aging/Trusting/Love/Lasting/Ephemeral,Alb J-081(a)/Green 5,Green 5/Alb V-021(c),,"Part of Froyen Shtimme
I Saw a Swallow
See pamphlet in Book Index (short title ""Green"") Franklin Call # 1621 G 733 F7 1994 for Yiddish text, translation and transliteration. The pamphlet is as #3 in Greenberg Sheet Music",Green 19/Alb V-021(c)
28929,A Toyb Mit A Toyb,אַ טויב מיט אַ טויב,Literary Origin,"Writer's Block/Winter/Frozen Ink/Window/Rhyme/""Shoyb Toyb""",,Alb V-021(c),,"A Dove With A Dove
Rhyme Shoyb, Toyb 
           Window, Dove",Alb V-021(c)
28930,A Frelekhe Kretshme,אַ פֿריילעכע קרעטשמע,Literary Origin,Wine/Health/Suffering/Drunk/Buttock/Celebration/Dawn,,Alb V-021(c),,A Cheerful Inn (Tavern,Alb V-021(c)
28931,Khrizantemen,כריזאַנטעמענ,Literary Origin,Chrysanthemums/Bloom/Dream/Stars/Kisses,,Alb V-021(c),,Chrysanthemum,Alb V-021(c)
22987,Shir Ahavah,שיר אהבה,Folk,,,,,Love Song,
23014,Toyte Vegn (Levin),טויטע וועגן (לעווין),Literary Origin,Abandoned/Alone/Shunned/Greeting,Levin L WM 106/Alb L-066(b),Levin L WM 106/Alb L-066(b),Levin L WM 114,"from the cycle ""On Siberian Roads""",Levin L WM 106/Alb L-066(b)
20573,A Mame Iz Der  Bester Fraynd,אַ מאַמע איז דער בעסטער פֿרײַנד,,Mother?support/Reputation/Goodness,,,,,
20574,Eloheynu Retsey (Alter),,Prayer,Sabbath/Tranquility/Rest/Peace,Alb K-047(d),Alb K-047(d),,,Alb P-002(g)Alb /K-047(d)/Alb H-033(a)/Alb G-056(b)
20575,Shalom Al Yisroel (Wolf),שלוֹם על ישׂראל (וואָלף),Zionist,Peace,,,,,
20576,Eloheynu (Milhaud),,Religious/Liturgical,,,,,,
20577,Bar Mitzvah nign,בּר־מיצווה ניגון,Instrumental,,,,,,
21876,Becoming Americans / The Shapiro Story,,5 1/4 DVD,Immigration/Integration,,,,Catalogued in Franklin (Penn Library) -  E29.J5 B43 1998,
21877,KlezKamp 2005 Faculty Concert: Part 1,,5 1/4 DVD,,,,,,
24846,Albumblatt,,Theater/Concert,,,,,,
24847,My Ship,,Theater/Pop,Dream/Love/Jewels/Gold/Hope,Ephemera 1127,,,"From the film, ""Lady In The Dark""",
24848,Someone To Watch Over Me,,Theater/Pop/Love,Waiting/Yearning/Guardian/Looking,Ephemera 1127,,,,
24849,Tomorrow,,Theater/Concert,Death/Gloom/Love/Renewal,Ephemera 1127,,,,
24850,Sholem Aleykhem Dir Amerika (Part #2/2),שלום עליכם דיר אַמעריקאַ,Folk Operetta,Immigration/Child/Family/Ship/Immigration/Adventures,,Ale Sade,Ale Sade,"Based on Sholem Aleichem's ""Motl Peyse Dem Chazn's",
24852,Cleopha,,Instumental / Piano / Rag,,,,,,
24853,Elite Syncopations,,Instrumental / Piano / Rag,,,,,,
24854,Gladiolus rag,,Instrumental / Piano / Rag,,,,,,
24855,The Chevy Chase,,Instumental / Piano / Rag,,,,,,
24857,Mississippi Rag,,Instrumental / Piano / Rag,,,,,,
24858,Harlem Rag,,Instrumental / Piano / Rag,,,,,,
24859,Beedle-Um-Bo,,Instumental / Piano /  Rag,,,,,,
24860,Kitten On The Keys,,Instrumental / Piano / Rag,,,,,,
24861,Pine Apple Rag,,Instrumentel / Piano / Rag,,,,,,
24862,Original Rags,,Instrumental /  Piano / Rag,,,,,,
24863,The Easy Winners,,Instrumental /  Piano / Rag,,,,,,
24864,Peacherine Rag,,Instrumental / Piano / Rag,,,,,,
24865,Maple Leaf Rag,,Instrumental / Piano  / Rag,,,,,,
24866,Gladious Rag,,Instrumental / Piano / Rag,,,,,,
24867,Cleophia,,Instrumental / Piano/ Rag,,,,,,
24868,Beetle-Um-Bo,,Instrumental / Piano / Rag,,,,,,
17724,Or Khodesh,,Religious/Liturgical,Melody/Light/Thanks/Creation,,,,"Sabbath Liturgy /""A New Light""",Vorbei 265
17726,Mekhutonim Tsum Tish,,,,,,,,
17728,Mamenyu Tatenyu,מאַמעניו טאַטעניו,,Father/Mother/Unique/Precious/Loyal,,,,"My Mother, My Father",
26040,Sher Dance,רקוד שר,"Nigun, Small Ensemble, Instrumental",Dance,,,,,
26041,Turkish Melody,נגון טורקי,"Nigun, Small Ensemble, Instrumental","Turkey Nigun, Place",,,,,
26042,"Yoshka, Yoshka",יוסקה יוסקה,"Nigun, Small Ensemble, Instrumental","Name, person, Yoska",,,,,
26043,Have mercy in your Kindness,רחם בחסדך,,,,,,,
26044,Tanya,תניא,,,,,,,
26045,Temple Dwellers,בני היכלא,,,,,,,
26046,I Belive,אני מאמין,,,,,,,
26047,Habad Devotional Melody,"נגון דבקות חב""ד",,,,,,,
26048,Songs of Ascent,שיר המעלות,,,,,,,
26049,"Symphony (Louis, David)",סימפוניה,,,,,,,
26050,A. Introduction-Fanfare,א. מבוא-תרועה,,,,,,,
26051,B. Theme - Song of Praise,ב. נושא-הלל,,,,,,,
26052,C. Development - Hidden Gates,ג.פיתוח-שערים נסתרים,,,,,,,
26053,D. Second Fanfare,ד. תריעה שניה,,,,,,,
26054,E. Song of Praise (Psalm 150),"ה. שירת ההלל (תהילים ק""נ)",,,,,,,
26055,Shir Ha Shirim 3 - F. Flute Solo,סולו חליל- השבעתי אתכם בנות ירושלים (שיר השירים ג',,,,,,,
26056,G. Angel's Song (Isaiah 33),"ז. שירת האראלים (ישעיהו ל""ג)",,,,,,,
26057,H. Finale - Yearning for Celestial Jerusalem,ח. סיום - געגועים לירושלים של מעלה,,,,,,,
26499,Gates of Justice,,Pop/American Folk/ Acoustic,,,,,,
26500,Draw a Circle,,Pop/American Folk/ Acoustic,,,,,,
26501,The Wind,,Pop/American Folk/ Acoustic,,,,,,
26502,One Stone,,Pop/American Folk/ Acoustic,,,,,,
26503,Walk a mile,,Pop/American Folk/ Acoustic,,,,,,
26504,Lay Down Your Swords,,Pop/American Folk/ Acoustic,,,,,,
26505,Shine,,Pop/American Folk/ Acoustic,Camp Song / Camp ends,,,,,
26506,Beautiful Land,,Pop/American Folk/ Acoustic,Environmentalisim /,,,,,
26507,Inadequate,,Pop/American Folk/ Acoustic,Body Image/Social Pressure / Cirtique of American Dream,,,,,
26508,Come on Home,,Pop/American Folk/ Acoustic,,,,,,
26509,Baby do That Dance,,Pop/American Folk/ Acoustic,Dance,,,,,
26510,Remember Your Name,,Pop/American Folk/ Acoustic,,,,,,
26511,Kenig Lear Als Border,קעניג ליר אַלס באָרדער,Humorous,King Lear/Actor/Border/Poverty/Eviction/Hunger/Begger/Purim,,,,King Lear As a Border,
26512,Kenig Lear,קעניג ליר,Concert,Son/Amulek/Fear/Grandfatgher/Faith/Water/Fire,,,,King Lear,
26513,B'Eretz Ahavti hasheked poreach,בארץ אהבתי השקד פורח,Israeli,,,,,Love of the Land,
26514,Ha'har Ha'yarok,ההר הירוק,,,,,,The far Mountian,
26516,Ha'yobah v'hashoshon,היובה וההשושן,,,,,,Beauvais and Lily,
26517,Prachim Shel Katzef,פרחים של קצף,,,,,,Prachim Shel Katzef,
26518,L'chol Echad Yerushalayim,לכל אחד ירושלים,,,,,,"everyone, Jerusalem",
26519,Erev Ka'etz,ערב קיצ ויונים,,,,,,On the ev of summer harvest,
26520,Etach Sheli,איתך אני,,,,,,You and I,
26522,Sheblot yaroket ha'ayin,שבולת ירוקת העין,,,,,,Oats spat Rye,
26523,Mase L'lo Shem,מסע ללא שם,,,,,,Journey without a name,
26524,E'er V'iam,עיר ואס,,,,,,Metropolis,
26525,B'charmi Timan,בכרמי תימו,,,,,,Yemmanite Vinyards,
26526,Chatchaot Rachel,כחכות  רחל,,,,,,Haramiya Rachel,
26527,Tamid oto Midbar,תמיד אותו מידבר,,,,,,Always the same Wilderness (Desert/Midbar),
26528,Plasir d'amour,,,,,,,The pleasure of Love,
26529,I Will Survive,,,,,,,Parody of: I Will Survive,
26530,Cholent,,,,,,,Parody of: Don't Blame it on the Boogie,
26531,Shabbos Queen,,,,,,,Parody of: Dancing Queen,
26532,Jewish Mother's Heart,,,,,,,Parody of: Achy-Breaky heart,
26533,My Heels are High,,,,,,,Parody of: The Tide is High,
26534,My Way,,,,,,,Parody of: My way,
26535,Stand by your Man,,,,,,,Parody of: Stand by Your Man,
26536,Shaming Me Softly,,,,,,,Parody of: Killing me Softly,
26537,The Sheitel Makher,,,,,,,Parody of: copacabana,
26538,Fix It Shaindy,,,,,,,,
26539,Shabbos Goy,,,,,,,Parody of: Skater Boy by Avril Lavigne,
26540,Bubby's Girl,,,,,,,Parody of: Barbie World by Aqua,
26541,Recipe,,,,,,,Parody of:Tradgedy by the Bee Gees,
26542,Zay A Tate Tsu Dayn Kind,זײַ אַ טאַטע צו דײַן קינג,Concert,Husband/Wife/Separation/Reunion/Father/Son/Duty,,,,Be A Father To Your Child,
26543,My Next Story is A Little Risque (Part 1),,Comedy,Sex/Jews/Jokes,,,,,
26544,My Next Story is A Little Risque (Part 2),,Comedy,Sex/Jews/Jokes,,,,,
26545,Patichah,פתיחה,Love/Pop,Love,,,,Opening,
26546,Boi,בוא,Love/Pop,Love,,,,Come,
26547,Esh,אש,Love/Pop,Love,,,,Fire,
26548,Yimi Hatom,ימי התום,Love/Pop,Love,,,,Simple Days,
26549,Tapoachim V'timadim,תפוחים ותמדים,Love/Pop,Love,,,,Apples and Dates,
26550,Tagid es zeh,תגיד את זה,Love/Pop,Love,,,,Say it,
26551,shvuah,שבועה,Love/Pop,Love,,,,,
26552,Al Talchi macan,אל תלכי מכאן,Love/Pop,Love,,,,ne me quitte pas / Don't go away,
26553,Ceshani roked Otel/Machol Matoref,כשאני רוקד איתל / מחול מטורף,Love/Pop,Love,,,,when I dance,
26554,Ad Shtazov,עד שתעזוב,Love/Pop,Love,,,,when you leave,
26555,Otof Barchamim,עטוף ברחמים,Love/Pop,Love,,,,cover with campsite,
26556,Zman (Rita Rami),זמן,Love/Pop,Love,,,,time,
26557,Tiftach chalon,תפתח חחלון,Love/Pop,Love,,,,,
26558,Al Hagesher hayashan,על הגשר הישן,Love/Pop,Love,,,,,
26559,Tzair Lanetzach,צעיר לנצח,Love/Pop,Love,,,,,
24999,Pity On Living Things,צער־בעלי־חיים,Literary Origin / Spoken Word / Mystery,Ship/Husband/Smuggler/Jailed/Disappearance,,,,Tsar-Beli-Khaim was the name of the ship that mysteriously disappeared.,
25033,Nu A Dayge,נו אַ דאגה,Cabaret/Rhymed Couplets/Humorous/Novelty,Pious/Pregnant/Checks/women/Bachelor/Hunchback/Mute,Ephemera 1165,,,"What, Me Worry?",Ephemera 1165
25034,This Is Just How It Gets Started,,Cabaret/Polish/Jazz,Love/Multiple/Passing/Relationship/Boring/Separation,Ephemera 1165 (Polish),,,"Polish Title ""Bo To Sie Zwykle Tak Zaczyna""",Ephemera 1165
23327,Ani Yachol,אני יכול,Israeli,,ALB S-144(a),,,,
23328,Hafinaly,בפינאלי,Israeli,,ALB S-144(a),,,,
22110,Itsik Hot Shoyn Khasene Gehat,,,,,,,"See ""Itsikl Hot Khasene Gehat""",
22111,A Europayesher Kolemayke,אַ יראָפּייעשער קאָלאָמײַקע,Instrumental/Klezmer/Dance,,,,,,
22112,Tsvey Nigunim Un Freylekh,צוויי ניגונים און פֿריילעך,Instrumental/Klezmer/Khasidic,,,,,,
22113,Odessa Potpourri,אָדעסאַ פּאַפּורײַ,Instrumental/Theater,,,,,,
22114,Yiddisher Rumaynisher Rhaposdie,ייִדישער רומיינישער ראַפּסאָדי,Klezmer/Instrumental,,,,,,
22115,Fifty Fifty,,,,,,,"See ""Fifti Fifti""",
22116,Du Bist Dos Likht Fun Mayne Oygn,דו ביסט דאָס ליכט פֿון מײַנע אויגן,Theater/Love,Passion/Light/Eyes/Illumination,,,,,Alb M-068(a)55
22293,Ishena Et Ani Geor Venodad,,Renaisssance/Italy/16th Century,Love/Passion/Sleeplessness,,Alb L-055(a),,"You sleep while I wake, wasting my steps… Is this Hebrew version of ""Tu Dormi Io Veglio E Vo Pedendo I Passi""",Alb L-055(a)
22294,Tu Dormi Io Veglio E La Tepmesta E Vento,,Italian/Renaissance/15th 16th Century,Sleeplessness/Torment/Pity/Death/Suffering,Alb L-055(a),,,"You sleep, whilst I keep guard against the winds and storm…cf ""Tu Dormi Io Veglio E Vo Pedendo I Passi""",Alb L-055(a)
22295,Pass'e Mezo A La Bolognesa,,Italian/Renaissance/Instrumental/Dances/16th 17th Century,,,,,"Full title on liner notes ""Pass'e Mezo A La Bobognesa / Saltarello A LaBolognesso""",
22296,La Cansonetta Da Purim,,Italian Renaissance/Holiday/Purim/Medley/16th Century,,Alb L-055(a),,,"See album liner notes for the various songs, chants etc in the medley.",Alb L-055(a)
22297,Music For Purim,,,,,,,"See ""La Cansonetta Da Purim""",
22330,Isaac et Ismael,,Literary Origin,Peace/Brothers/Strife,,,,"With ""Shabos Oyf Der Gantsr Velt""",
22331,He Who Learns From His Fellow Man,הלומד מחברו,Religious/Commentary/Pirke/Mishna/Ethics/Pirke Aboth,Pirke Aboth 6:03/Learning/Teacher/Honor/Torah,Pirke 120,,,,Pirke 120/Alb B-033(a)
22332,Holidays Are Fun For You,,Religious/Children/Instructional,Holidays/Everyday/Beginnings/Song/Play/Fun,Alb G-081(a),,,,
22333,Thank You For The Sun,,Religious/Children/Instructional,Thanks/Nature/Health/Loving/Listening/Family/Friends,Alb G-081(a),,,,
22611,Ekhad Be'ekhad,,Religious/Mystical,Unity/God/Mystery/Infinite,,Alb J-036(a),,,Alb J-036(a)
22612,Yishakeni,ישקני,Religious/Song of Songs/Love,Kisses/Song of Songs 01:02/Wine,Tanakh 2 1929,Alb J-036(a),,,Tanakh 2 1929/Alb J-036(a)
22613,Song of Songs 01:02,,,,,,,"See ""Yishakeni""",
22614,Shir Hashirim 01:02,ישקני מנשיקות פיהו כי-טובים,,,,,,"See ""Yishakeni""",
22615,Freylekhs (Video),( פֿריילעכס (ווידיאָ),Klezmer/Instrumental/Video,,,,,,
22616,Pete Sokolow Commentary,,Klezmer/Instrumental/Video,,,,,,
22617,Torah Presentation Medley (Video),,Klezmer/Instrumental/Video,,,,,,
22618,Romanian Melody & Klezmer March (Video),,Klezmer/Instrumental/Video,,,,,,
22619,Joel Rubin Klezmer Techniques (Video),,,,,,,,
22620,A Kitsl In Hartsn/Willie Epstein (Video),אַ קיאצל אין האַרצן (ווידיאָ),Pop,Melody/Tickle/Heat/Yiddish,,,,,
22621,Mayn Shtetele Belz/Anna Gold (Video),מײַן שטעטעלע בעלז\ אַנע גאָלד (ווידיאָ),,,,,,,
22622,Willie Epstein / Clarinet Solo (Video),,,,,,,,
22623,Max Epstein / Violin Solo (Video),,,,,,,,
22624,Chassidic Wedding Scene (Video),,,,,,,,
22625,Bulgar In F (Video),,,,,,,,
22626,Clarinet Ensemble (Video),,,,,,,,
22627,Dem Ganevs Yikhes (Video),דעם גנבס ייִחוס (ווידיאָ),Folk/Underground/Thieves/Humorous/Insulting,Pedigree/Family/Father/Mother/Sister/Brother/Occupation,Kotlansky 139/CD S-100(a),Kotlansky 139/Alb K-020(a)/Alb O-009(a)/Alb J-024(a)CD L-054(a),Kotlyan 140,,Alb J-024(a)/Alb O-009(a)/Kotylan 139/Alb Z-010(b)/CD S-100(a)/CD L-054(a)
26626,Katerina,,,,,,,,
26627,Kamenetzer,,,,,,,,
28932,Di Vint Fun Berg,די ווינט פֿון בערג,Literary Origin/Love,Love/Flame/Heart/Mountain/Wind/Kiss/Happiness,,Alb V-021(c),,The Wind From The Mountains,Alb V-021(c)
28933,Harbstike Balade,האַרבסטיקע בעלאַדע,Literary Origin,Autumn/Flowers/Withered/Wind/Soul/Song/SinWind/Bride/Wedding,,Alb V-021(c),,Autumnal Ballad,Alb V-021(c)
28934,Fli Mayn Foygl,פֿלי מײַן פֿויגלBenkshaft,Literary Origin,Fly/Bird/Heaven/Dream/SkyNest/Memory/Mother/LullabyMelody,,Alb V-021(c),,Fly My Bir,Alb V-021(c)
28861,Vot Ken You Makh? Es Iz Amerike! (Video),װאָט קען יו מאַך? עס איז אַמעריקע? (ווידיאָ),Theater/Shund/Humor,Customs/America/Europe/Life Style/Comparison,,Alb K-030(c)/Alb K-Alb K-030(c)/Alb G-048(d)/Alb K-059(e)/Ephemera 1458,,"How do you figure it out ?
What can you do?
It's America
Aaron Lebedoff credited with Lyrics, Sholem Secunda with Music",Alb K-030(c)/Alb K-059(e)/Ephemera 1458
28862,Akhtsik Er Un Zibetsik Zi (Video),אַכטציק ער און זיבעציק זי (ווידיאָ),Folk,Golden Wedding/Family/Anniversary/Age,,Ephemera 1458,,"He's Eighty and She Is Seventy
See Ephemera 80 for singable English adapation by Edith Finell.",Ephemera 1458
28863,"Leyg Dayn Kop Af Mayne Kni (Levin, Video)","לײג דײַן קאָפּ אױף מײַנע קני (לעווין, ווידיאָ)",Literary Origin/Lullaby,Comfort/Adults/Fear,CD G-070(a)/ML SOG 197/Levin L WM 122/Alb L-044(c),CD M-062(a)/CD G-070(a)/CD A-005(e)/Levin L WM 122/Alb L-044(c)/ Ephemera 1458,,"Put Your Head On My Knee
See article by Ruth Levin in Ephema foldder #580 establishing Leibu Levin as the composer.",CD M-062(a)/Alb T-015(c)/CD A-005(e)/ML SOG 197/Levin L WM 122/Ephemera 1468
28864,Hob Ikh Mir An Altn Daym (Video),האָב איך מיר אַן אַלטן דײַם (ווידיאָ),Folk,Poverty/Dime/Humorous/Drinking,ML MTAG 66,ML MTAG 66/Ephemera 1458,ML MTAG 66,I Have An Old Dime,Ephemera 1458
27573,Habiao et hastio,הביאו את הסתיו,,Beach / Rain,,,,Bring on the Fall,
27574,Ahuvati hichidah,אהובתי היחידה,Love /Pop,Beach / Rain,,,,My Only Love,
27575,Chavioa Shmeem,חביאו שמיים,,Beach / Rain,,,,Hidden Sky,
27576,ha'kchol ha'ofor hazeh,הכחול האפור הזה,,Beach / Rain,,,,In This Blue Grey Light,
27577,rochah kmo meshi,רכה כמו משי,,Beach / Rain,,,,Soft as silk,
27578,Geshem Hakeshev l'Nisim,גשם הקשב לנשים,,Beach / Rain,,,,,
27579,Shti Bobot al chot,שתי בובות על חוט,,Beach / Rain,,,,Two puppets,
26612,Rabbi Elimelech,רבי אלימלך,,,,,,,
26613,Chokerlia,,,,,,,,
26614,Hallelujah,חללויה,,,,,,,
26615,Greek Dance,,,,,,,,
26616,Macedonian Dance,,,,,,,,
26617,Balada Klemer,בלדה כליזמר,,,,,,,
26618,For Rebbeca,פאַר ריבקה,,,,,,,
26619,Farginer,פאריגנר,,,,,,,
26620,The Fiddler on the Roof,כנר על  הגג,,,,,,,
26621,Doina-Hallelujah-Bulgar 1 Medly,דוינה הללויה בולגאר 1,,,,,,,
26622,The Prayer - Yedid Nefesh - Bulgar 2 Medly,המתפֿלל ידיד הנפֿש בולגר,,,,,,,
26623,Polka Clarinet,פולקה קלרינט,,,,,,,
26624,Magura,,,,,,,,
26625,Solution,,,,,,,,
25003,Sacred Service (Avodath Hakodesh) (Pt 4-5),עבודת הקודש,,,,,,,
25004,The Feldmans,,,,,,,"Track from album titled ""Square Dance Messiah"" performed by Hypnotic Clambake",
27254,Churshat ha'ecaliptus,חורשת האקליפטוס,Israeli Folk,,,,,Eucalyptus Grove,
27255,Nama Yaffo,נמה יפו,Israeli Folk,,,,,Jaffa's Asleep,
27281,Passages,,Neo-Klezmer/Lament,,,,,,
27282,Prospect,,Neo-Klezmer/Lament,,,,,,
27283,Interruption,,Neo-Klezmer/Lament,,,,,,
27284,Murder,,Neo-Klezmer/Lament,,,,,,
27285,Storm,,Neo-Klezmer/Lament,,,,,,
27286,Ver?,,Neo-Klezmer/Lament,Messianic / Peace,,,,Who,
27287,Unison,,Neo-Klezmer/Lament,,,,,,
27288,Fantasy,,Neo-Klezmer/Lament,,,,,,
27289,Accordion,,Neo-Klezmer/Lament,,,,,,
27291,Game,,Neo-Klezmer/Lament,,,,,,
27292,Specter,,Neo-Klezmer/Lament,Night / darkness,,,,,
27293,Gheniet Ben Soussan,,Algeria / Algerinan / Algerie / Sephardic,,,,,,
27294,El Haoua Del El Oussoud,,Algeria / Algerinan / Algerie / Sephardic,,,,,,
27295,Moulat El Massiassa,,Algeria / Algerinan / Algerie / Sephardic,Algeria / Algerinan / Algerie / Sephardic,,,,,
27296,Lek Nechtki Biamri,,Algeria / Algerinan / Algerie / Sephardic,,,,,,
27297,Ya Assafi Ala Ma Mada,,Algeria / Algerinan / Algerie / Sephardic,,,,,,
27298,Mazal Hai Mazal,,Algeria / Algerinan / Algerie / Sephardic,,,,,,
27299,Elli Mektoub Mektoub,,Algeria / Algerinan / Algerie / Sephardic,,,,,,
24324,Vayse Nekht/White Nights,ווײַסע נעכט,Literary Origin/Spoken Word/,Place/East Broadway/Sorrow/Rootless/Grief/Loss/Dream,Penguin Yid 329,,,,Penguin Yid 328
24325,Mir Zenen Gegangen Durkh Teg,מיר זענען געגאַנגען דורך טעג,Literary Origin/Spoken Word,Days/Storm/Gardens/Experiences/Life/Death/Love/Passion,,,,We Expierenced Many Days,
24326,Ful Mit Nakht Un Geveyn,פֿול מיט נאַכט און געוויין,Literary Origin/Spoken Word,Omen/Parting/Night/Silence/Pain/Paradise/Locked,Fein 33,,,,Fein 33
22905,The Phone Song,בוא עלי,Israeli,,Alb Z-029(a),,,,
22906,I Have a Dream,יש לי חלום,Israeli,,Alb Z-029(a),,,,
22907,Promise,הבטחה,Israeli,,Alb Z-029(a),,,,
22908,The Ozone Dance,להתראות במבול הבא,Israeli,,Alb Z-029(a),,,,
22916,Scenes From Hester Street (Video),,Immigration/Customs/Assimilation/Acculturation,,,,,New immigrant being mocked because he won't drink tea w/o yarmelke and blessing/ Boss (former blacksmith) mocking Yeshiva student in sweatshop / Immigrant showing marriage certificate to doubting Immigration officer / Custom: Salt will keep evil away / Peddler (Leyb Lensky) going from door to door (sells love potion)/ Divorce Scene (Tsvi Schooler),
22918,"The Sunset Gang/  ""Yiddish""  (Video)",,,Relationship/Aging/Florida/Elderly,,,,,
22919,Itakh,איתך,Israeli,,ALB S-126(a),,,With You,
22920,Hakol Hapokh,הכל הפוך,Israeli,,ALB S-126(a),,,,
22921,Halitzan,הליצן,Israeli,,ALB S-126(a),,,,
22922,Alma,עלמה,Israeli,,ALB S-126(a),,,,
22923,Yam,ים,Israeli,,ALB S-126(a),,,Sea,
22924,Anakhnu Beshia,אנחנו בשיא,Israeli,,ALB S-126(a),,,,
22925,Ahava He Beit,אהבה היא בית,Israeli,,ALB S-126(a),,,Love is a House,
22926,Sinat Pitravoreg,סיינט פיטרבורג,Israeli,,ALB S-126(a),,,,
22927,Haruakh,הרוח,Israeli,,ALB S-126(a),,,The Wind,
22928,Haor Bepanim,האור בפנים,Israeli,,ALB S-126(a),,,The Light on the Faces,
22929,Sabeinu,שבענו,Literary Origin,,ALB M-064(a),,,,ALB M-064(a)
22931,Azamer Bishvachin,אזמר בשבחין,Literary Origin,,ALB M-064(a),,,,ALB M-064(a)
22932,Zlotchover Rebbe's Niggun,,Literary Origin,,,,,,
22933,Oz Vehadar,עוז והדר,Literary Origin,,ALB M-064(a),,,,ALB M-064(a)
22934,"Yome, Yome (Video)","יאָמע, יאָמע (ווידיאָ)",Folk/Traditional,Mother/Daughter/Desires/Groom/Khusn,ML MTAG 22/Alb K-014(a)/Alb G-026(a)/Alb O-001(b)/Alb R-007(b)/Vinkov 1 66,ML MTAG 22/Alb K-014(a)/Alb G-026(a)/Alb O-001(b)/Alb R-007(b)/Alb T-018(a)/,ML MTAG 23/Kinderbuch 202/Vinkov 1 66,"See also Ephemera 918 for Yiddish text, transliteration/Translation",Kinderbuch 202/Alb K-014(a)/Alb O-001(b)/Alb R-007(b)/Alb T-018(a)/Vinkov 1 66
24506,Dem Rebn Fun Turkay (Video),דעם רבן פּום טורקײַ  (ווידיאָ),Literary Origin,Rabbi/Turkey,,,,The Rabbi From Turkey,
24507,Sore Zingt Yitskhaklen A Shloflid (Video),שׂרה זינגט יצחקלען אַ שלאָפֿליד (ווידיאָ),Literary Origin/Lullaby/Biblical,Sarah/Isaac/Lullaby/Shtetl/Occupation/Shepherd/Sheep,Manger 222/Alb B-012(t),Alb B-012(t)/Levin L 27,,Sarah Sings A Lullaby To Isaac,Alb Y-018(d)/Alb S-068(a)
24508,Avrom Ovinu..Yitzkhakn Tsu Der Akade (Video),אברהם אָבינו .. יצחקן צו דער עקידה  (ווידיאָ),Literary Origin/Biblical,Sacrifice/Isaac/Abraham/Elieazer/Knife/Lie/Yarid,Manger 232,,,Forefather Abraham Travels With Isaac The Sacrifice (Fragment with an unidentified poem),
29301,Scat,,Scat Singing/Jazz,,,,,,
25076,Mending The Torn Curtain (Video),,Documentary,Yiddish Theater/International/Performers/Sadie Brofman,,,,,
25077,Hob Ikh Mir A Mantl (Video),,Folk/Concert,Coat/Jacket/Vest/Cap/Tie/Button/Song/Recycle,,,,"Once I had a garment, a cloak of ancient cloth..tra la.. Without an untorn stitch...",
25079,Fun Downtown Uptown (Video),,Theater/Kleamer/Vaudville,Place/Change/Mobility/Immigration/Class/Address,Alb G-13(a),Sheet Music 862/Ephemra 1635,SM 862,,Ephemra 1635
25080,Vatch Your Step (Video),װאַטש יאָר סטעפ (ווידיאָ),Theatre/Immigrant/Klezmer/Humorous,America/Pressure/Stress/Haste/Subway/Park,,Alb G-013(c)/Alb K-029(f),,From the musical - Berele Tremp/ See Heskes 1 entry 1216 respecting sheet music.,Alb K-029(f)Alb M-068(a)55
25081,Shtoyst Zikh On (Video),שטויסט זיך אָן (ווידיאָ),Theater/Humorous,Guess/Mothers/Fathers/Fashion/Concern/Daughters/Pregnancy,,,,"Give A Guess
Part of Dos Pintele Yid Medley with Dos Pintele Yid and Bar Mitzvah March",
25082,Bar Mitzvah March (Video),בּר־מצוה מאַרש,Theater/Klezmer,Bar Mitzva/Manhood/Celebration/March/Sing/Joy,SM Dropsie 30,SM Dropsie 30,SM Dropsie 30,Part of Medley from Dos Pintele Yid with Dos Pintele Yid and Shtoyst Zikh On,
25083,Come Back,,Acapella/Soft Rock,Return/Homeland/Family/Country/Zionist/Father/Mother,Ephemera 1168,,,,
