"trackId","sectionNum","matrixNum","placePerformed","instrumentation"
"S2229","16.130","BVE 33069-2","Camden, NJ","2 c, 3 vln, pic, cl, tb, p, tuba, traps"
"S223","16.290","E 24905/6 ","NY","Clarinet & ""3 others"""
"S2230","16.130","BVE 36100-2","NY","Clarinet, 2 c, 2 vln, 3 sax, tb, p, bj, tuba, traps"
"S2231","16.130","BVE 36101-2","NY","Clarinet, 2 c, 2 vln, 3 sax, tb, p, bj, tuba, traps"
"S2232","16.130","BVE 36102-1","NY","Clarinet, 2 c, 2 vln, 3 sax, tb, p, bj, tuba, traps"
"S2233","16.130","BVE 36103-1","NY","Clarinet, 2 c, 2 vln, 3 sax, tb, p, bj, tuba, traps"
"S2234","16.130","BVE 36104-1","NY","Clarinet, 2 c, 2 vln, 3 sax, tb, p, bj, tuba, traps"
"S2235","16.130","BVE 25263-3","Camden, NJ","Clarinet, 2 c, 2 vln, fl, cl, tb, p, traps"
"S2236","16.130","BVE 27397-4","Camden, NJ","Clarinet, 2 c, 2 vln, fl, cl, tb, p, traps"
"S2237","16.130","BVE 40427-2","Camden, NJ","Clarinet, 2 c, 2 vln, fl, cl, tb, p, traps"
"S2238","16.131","19807-1","NY","Tenor & Organ"
"S2239","16.131","19808-1","NY","Tenor & Organ"
"S224","16.290","E 24907/8 ","NY","Clarinet & ""3 others"""
"S2240","16.131","19809-1","NY","Tenor & Organ"
"S2241","16.131","19810-1","NY","Tenor & Organ"
"S2242","16.131","19811-1","NY","Tenor & Organ"
"S2243","16.131","19812-1","NY","Tenor & Organ"
"S2244","16.131","19807-2","NY","Tenor & Organ"
"S2245","16.131","19808-2","NY","Tenor & Organ"
"S2246","16.131","19809-2","NY","Tenor & Organ"
"S2247","16.131","19810-2","NY","Tenor & Organ"
"S2248","16.131","19808-3","NY","Tenor & Organ"
"S2249","16.131","19811-2","NY","Tenor & Organ"
"S225","16.290","E 24910, E 6780W ","NY","Clarinet & ""3 others"""
"S2250","16.131","19812-2","NY","Tenor & Organ"
"S2251","16.131","19932-1","NY","Tenor & Piano"
"S2252","16.131","19933-1","NY","Tenor & Piano"
"S2253","16.131","19934-1","NY","Tenor & Piano"
"S2254","16.131","38510-1","NY","Tenor & Acordion"
"S2255","16.131","38511-2","NY","Tenor & Acordion"
"S2256","16.131","38512-1","NY","Tenor & Acordion"
"S2257","16.131","38513-1","NY","Tenor & Acordion"
"S2258","16.131","38514-1","NY","Tenor & Acordion"
"S2259","16.131","38515-1","NY","Tenor & Acordion"
"S226","16.290","E 24912, E 6782W ","NY","Clarinet & ""3 others"""
"S2260","16.131","38516-1","NY","Tenor & Acordion"
"S2261","16.131","38517-2","NY","Tenor & Acordion"
"S2262","16.131","38603-1","NY","Tenor & Guitar"
"S2263","16.131","38604-1","NY","Tenor & Guitar"
"S2264","16.131","38683-1","NY","Tenor & Orchestra"
"S2265","16.131","38684-1","NY","Tenor & Orchestra"
"S2266","16.131","38685-1","NY","Tenor & Orchestra"
"S2267","16.131","38686-1","NY","Tenor & Orchestra"
"S2268","16.131","38687-1","NY","Tenor & Orchestra"
"S2269","16.131","38688-1","NY","Tenor & Orchestra"
"S227","16.290","E 25556/7 ","NY","Clarinet & ""3 others"""
"S2270","16.131","38689-1","NY","Tenor & Orchestra"
"S2271","16.131","38690-1","NY","Tenor & Orchestra"
"S2272","16.131","38780-1","NY","Tenor & Piano"
"S2273","16.131","38781-1","NY","Tenor & Piano"
"S2274","16.131","38795-1","NY","Tenor & Piano"
"S2275","16.131","39231-1","NY","Tenor & Orchestra"
"S2276","16.131","39232-1","NY","Tenor & Orchestra"
"S2277","16.131","39233-1","NY","Tenor & Orchestra"
"S2278","16.131","39234-2","NY","Tenor & Orchestra"
"S2279","16.131","39235-1","NY","Tenor & Orchestra"
"S228","16.290","E 25558/9 ","NY","Clarinet & ""3 others"""
"S2280","16.131","39236-1","NY","Tenor & Orchestra"
"S2281","16.131","39237-1","NY","Tenor & Orchestra"
"S2282","16.131","39238-1","NY","Tenor & Orchestra"
"S2283","16.131","39398-1","NY","Tenor & Orchestra"
"S2284","16.131","39399-1","NY","Tenor & Orchestra"
"S2285","16.131","39400-2","NY","Tenor & Orchestra"
"S2286","16.131","39401-1","NY","Tenor & Orchestra"
"S2287","16.131","39402-1","NY","Tenor & Orchestra"
"S2288","16.131","39403-1","NY","Tenor & Orchestra"
"S2289","16.131","39430-2","NY","Tenor & Piano"
"S229","16.290","BS 065051-1 ","NY","Clarinet & p, Sos, dm"
"S2290","16.131","39431-1","NY","Tenor & Piano"
"S2291","16.131","39432-1","NY","Tenor & Piano"
"S2292","16.131","39433-2","NY","Tenor & Piano"
"S2293","16.131","39434-2","NY","Tenor & Piano"
"S2294","16.131","39435","NY","Tenor & Piano"
"S2295","16.131","39602-1","NY","Tenor & Organ"
"S2296","16.131","39669-1","NY","Tenor & Orchestra"
"S2297","16.131","x","NY","Tenor"
"S2298","16.131","x","NY","Tenor"
"S2299","16.131","39849-1","NY","Tenor & Orchestra"
"S23","16.100","19249-","NY","Tenor, Orchestra"
"S230","16.290","BS 065052-2 ","NY","Clarinet & p, Sos, dm"
"S2300","16.131","39852-1","NY","Tenor & Orchestra"
"S2301","16.131","39853-1","NY","Tenor & Orchestra"
"S2302","16.131","39906-1","NY","Tenor & Orchestra"
"S2303","16.131","39907-1","NY","Tenor & Orchestra"
"S2304","16.131","39908-1","NY","Tenor & Orchestra"
"S2305","16.131","39936-1","NY","Tenor & Orchestra"
"S2306","16.131","39937-1","NY","Tenor & Orchestra"
"S2307","16.131","39938-1","NY","Tenor & Orchestra"
"S2308","16.131","39939-1","NY","Tenor & Orchestra"
"S2309","16.131","45502-1","NY","Tenor & Piano"
"S231","16.290","BS 065053-1 ","NY","Clarinet & p, Sos, dm"
"S2310","16.131","45503-1","NY","Tenor & Piano"
"S2311","16.131","45504-1","NY","Tenor & Piano"
"S2312","16.131","45528-1","NY","Tenor & Piano"
"S2313","16.131","45539-2","NY","Tenor, chorus, piano"
"S2314","16.131","45574-1","NY","Tenor & Organ"
"S2315","16.131","45575-1","NY","Tenor & Organ"
"S2316","16.131","45576-1","NY","Tenor & Organ"
"S2317","16.131","45577-1","NY","Tenor & Organ"
"S2318","16.131","45588-2","NY","Tenor & Piano"
"S2319","16.131","45745-1","NY","Tenor & Piano"
"S232","16.290","BS 065054 ","NY","Clarinet & p, Sos, dm"
"S2320","16.131","B 16696-3","NY","Tenor & Organ"
"S2321","16.131","B 16697-2","NY","Tenor & Organ"
"S2322","16.131","B 16698-2","NY","Tenor & Organ"
"S2323","16.131","B 16699-1","NY","Tenor & Vocal"
"S2324","16.131","B 16699-2","NY","Tenor & Chorus"
"S2325","16.131","B 16711-2","NY","Tenor & Chorus"
"S2326","16.131","B 16712-2","NY","Tenor & Chorus"
"S2327","16.131","B 16630-1","NY","Tenor & Piano"
"S2328","16.131","B 16631-1","NY","Tenor & Piano"
"S2329","16.131","B 16632-2","NY","Tenor & Piano"
"S233","16.300","CVE 41458-1 ","Camden, NJ","Organ"
"S2330","16.131","B 16633-1","NY","Tenor & Piano"
"S2331","16.131","B 16634-1","NY","Tenor & Piano"
"S2332","16.131","B 16635-1","NY","Tenor & Piano"
"S2333","16.131","B 16636-2","NY","Tenor & Piano"
"S2334","16.131","B 16637-2","NY","Tenor & Piano"
"S2335","16.131","B 16880-1","NY","Tenor & Orchestra"
"S2336","16.131","B 16881-2","NY","Tenor & Orchestra"
"S2337","16.131","B 16882-1","NY","Tenor & Orchestra"
"S2338","16.131","B 16883-1","NY","Tenor & Orchestra"
"S2339","16.131","B 16884-2","NY","Tenor & Orchestra"
"S234","16.300","CVE 41459-1 ","Camden, NJ","Organ"
"S2340","16.131","B 16885-1","NY","Tenor & Orchestra"
"S2341","16.131","B 16886-2","NY","Tenor & Orchestra"
"S2342","16.131","B 16887-1","NY","Tenor & Orchestra"
"S2343","16.131","B 16888-1","NY","Tenor & Orchestra"
"S2344","16.131","B 16889-1","NY","Tenor & Orchestra"
"S2345","16.131","B 16894-1","NY","Tenor & Orchestra"
"S2346","16.131","B 16895-1","NY","Tenor & Orchestra"
"S2347","16.131","B 17565-1","NY","Tenor & Orchestra"
"S2348","16.131","B 17566-1","NY","Tenor & Orchestra"
"S2349","16.131","B 17567-2","NY","Tenor & Orchestra"
"S235","16.310","B 25720-3 ","NY","Tenor & Orchestra"
"S2350","16.131","B 17568-2","NY","Tenor & Orchestra"
"S2351","16.131","B 17569-2","NY","Tenor & Orchestra"
"S2352","16.131","B 17570-1","NY","Tenor & Orchestra"
"S2353","16.131","B 17629-2","NY","Tenor, male quartet, org"
"S2354","16.131","B 17630-2","NY","Tenor, male quartet, org"
"S2355","16.131","B 17631-2","NY","Tenor, male quartet, org"
"S2356","16.131","B 17632-2","NY","Tenor & Orchestra"
"S2357","16.131","43900-2","NY","Tenor & Organ"
"S2358","16.131","43901-1","NY","Tenor & Organ"
"S2359","16.131","x","NY","Tenor & Organ"
"S236","16.310","B 25721-3 ","NY","Tenor & Orchestra"
"S2360","16.131","x","NY","Tenor & Organ"
"S2361","16.131","44693-1","NY","Tenor & Piano"
"S2362","16.131","44694-2","NY","Tenor & Organ"
"S2363","16.131","44695-1","NY","Tenor & Orchestra"
"S2364","16.131","44696-1","NY","Tenor & Orchestra"
"S2365","16.131","x","NY","Tenor"
"S2366","16.131","x","NY","Tenor"
"S2367","16.131","x","NY","Tenor"
"S2368","16.131","x","NY","Tenor"
"S2369","16.131","x","NY","Tenor & Organ"
"S237","16.310","42035-2 ","NY","Tenor"
"S2370","16.131","x","NY","Tenor & Organ"
"S2371","16.131","x","NY","Tenor & Organ"
"S2372","16.131","x","NY","Tenor & Organ"
"S2373","16.131","6213","NY","Tenor & Orchestra"
"S2374","16.131","6216","NY","Tenor & Orchestra"
"S2375","16.131","6236","NY","Tenor, chorus, org"
"S2376","16.131","6237","NY","Tenor, chorus, org"
"S2377","16.131","x","NY","Tenor & Piano"
"S2378","16.131","84872-2","NY","Tenor, chorus, org"
"S2379","16.131","84873-3","NY","Tenor, chorus, org"
"S238","16.310","42036-1 ","NY","Tenor"
"S2380","16.131","84995-1","NY","Tenor, chorus, org"
"S2381","16.131","85088-1","NY","Tenor, chorus, org"
"S2382","16.131","x","NY","Tenor"
"S2383","16.131","x","NY","Tenor"
"S2384","16.131","x","NY","Tenor & Chorus"
"S2385","16.131","x","NY","Tenor"
"S2386","16.131","x","NY","Tenor"
"S2387","16.131","x","NY","Tenor"
"S2388","16.131","x","NY","Tenor"
"S2389","16.131","x","NY","Tenor"
"S239","16.310","9493","NY","Tenor & Orchestra"
"S2390","16.131","x","NY","Tenor"
"S2391","16.131","x","NY","Tenor"
"S2392","16.131","x","NY","Tenor"
"S2393","16.131","x","NY","Tenor"
"S2394","16.131","x","NY","Tenor"
"S2395","16.131","x","NY","Tenor"
"S2396","16.131","x","NY","Tenor"
"S2397","16.131","x","NY","Tenor"
"S2398","16.132","x","NY","Tenor & Piano"
"S2399","16.132","B 24229-1","NY","Tenor & Organ"
"S24","16.100","19249-","NY","Tenor, Orchestra"
"S240","16.310","9494","NY","Tenor & Orchestra"
"S2400","16.132","B 24230-3","NY","Tenor & Organ"
"S2401","16.133","CS 024468-1","NY","Tenor & Hammond Organ"
"S2402","16.133","CS 024469-1","NY","Tenor & Hammond Organ"
"S2403","16.133","CS 024470-1","NY","Tenor & Hammond Organ"
"S2404","16.133","CS 024472-1","NY","Tenor & Hammond Organ"
"S2405","16.133","BS 046844-1","NY","Tenor & Hammond Organ"
"S2406","16.133","BS 04685-1","NY","Tenor & Hammond Organ"
"S2407","16.133","BS 046846-1","NY","Tenor & Hammond Organ"
"S2408","16.133","BS 046847-1","NY","Tenor & Hammond Organ"
"S2409","16.133","BS 046848-1","NY","Tenor & Hammond Organ"
"S241","16.310","x","NY","Tenor & Orchestra"
"S2410","16.133","BS 046859-1","NY","Tenor & Hammond Organ"
"S2411","16.133","BS 046850-1","NY","Tenor & Hammond Organ"
"S2412","16.133","BS 046851-1","NY","Tenor & Hammond Organ"
"S2413","16.133","BS 046852-1","NY","Tenor & Hammond Organ"
"S2414","16.133","BS 04653-1","NY","Tenor & Hammond Organ"
"S2415","16.134","38670-1","NY","Voice & Choir"
"S2416","16.134","38671-1","NY","Voice & Choir"
"S2417","16.134","38775","NY","Voice & Choir"
"S2418","16.134","39289-1","NY","Voice & Choir"
"S2419","16.134","39290-2","NY","Voice & Choir"
"S242","16.310","x","NY","Tenor & Orchestra"
"S2420","16.134","39291-1","NY","Voice & Choir"
"S2421","16.134","39290-3","NY","Voice & Choir"
"S2422","16.134","39291-2","NY","Voice & Choir"
"S2423","16.134","39307-1","NY","Voice & Choir"
"S2424","16.134","39308-1","NY","Voice & Choir"
"S2425","16.134","39457-1","NY","Voice & Piano"
"S2426","16.134","39458-1","NY","Voice & Piano"
"S2427","16.134","39459-1","NY","Voice & Piano"
"S2428","16.134","39460-1","NY","Voice & Piano"
"S2429","16.134","39307-2","NY","Voice & Choir"
"S243","16.310","42553-2 ","NY","Tenor & Orchestra"
"S2430","16.134","39308-2","NY","Voice & Choir"
"S2431","16.134","39464-1","NY","Voice & Choir"
"S2432","16.134","39465-1","NY","Voice & Choir"
"S2433","16.134","39466-1","NY","Voice & Choir"
"S2434","16.134","39307-3","NY","Voice & Choir"
"S2435","16.134","39308-3","NY","Voice & Choir"
"S2436","16.134","39464-2","NY","Voice & Choir"
"S2437","16.134","39466-2","NY","Voice & Choir"
"S2438","16.134","39542-1","NY","Voice & Choir"
"S2439","16.134","39543-1","NY","Voice & Choir"
"S244","16.310","42554-1 ","NY","Tenor & Orchestra"
"S2440","16.134","39544-1","NY","Voice & Choir"
"S2441","16.134","39459-2","NY","Voice & Piano"
"S2442","16.134","39460-2","NY","Voice & Piano"
"S2443","16.134","36669-2","NY","Voice"
"S2444","16.134","36676-1","NY","Voice"
"S2445","16.134","36677-1","NY","Voice"
"S2446","16.134","36679-1","NY","Voice"
"S2447","16.134","36680-1","NY","Voice"
"S2448","16.134","36684-1","NY","Voice"
"S2449","16.134","36687-1","NY","Voice"
"S245","16.310","42597-2 ","NY","Tenor & Orchestra"
"S2450","16.134","36688-1","NY","Voice"
"S2451","16.134","36689-1","NY","Voice"
"S2452","16.134","36690-1","NY","Voice"
"S2453","16.134","36691-1","NY","Voice"
"S2454","16.134","36702-2","NY","Voice"
"S2455","16.134","36909-2","NY","Voice"
"S2456","16.134","37000-1","NY","Voice"
"S2457","16.134","37001-2","NY","Voice"
"S2458","16.134","x","NY","Voice"
"S2459","16.134","x","NY","Voice"
"S246","16.310","42598-2 ","NY","Tenor & Orchestra"
"S2460","16.134","x","NY","Voice"
"S2461","16.134","x","NY","Voice"
"S2462","16.134","x","NY","Voice"
"S2463","16.134","x","NY","Voice"
"S2464","16.134","x","NY","Voice"
"S2465","16.134","x","NY","Voice"
"S2466","16.134","x","NY","Voice"
"S2467","16.135","x","NY","Spoken"
"S2468","16.135","85291-1","NY","Spoken & Orchestra"
"S2469","16.135","85292-2","NY","Spoken & Orchestra"
"S247","16.310","42632-1 B","NY","Tenor & Orchestra"
"S2470","16.135","85293-2","NY","Spoken & Orchestra"
"S2471","16.135","85294-1","NY","Spoken & Orchestra"
"S2472","16.135","194-1-1755","NY","Spoken & Orchestra"
"S2473","16.135","807-1-1785","NY","Spoken & Orchestra"
"S2474","16.135","86222-1","NY","Spoken & Orchestra"
"S2475","16.135","86231-1","NY","Spoken & Orchestra"
"S2476","16.135","87267-1","NY","Spoken, vln, fl, p"
"S2477","16.135","87268-1","NY","Spoken, vln, fl, p"
"S2478","16.135","87269-1","NY","Spoken, vln, fl, p"
"S2479","16.135","87270","NY","Spoken, vln, fl, p"
"S248","16.310","42633-1 ","NY","Tenor & Orchestra"
"S2480","16.135","88671","NY","Spoken, vln, cl, p"
"S2481","16.135","88672-2","NY","Spoken, vln, cl, p"
"S2482","16.135","88673-2","NY","Spoken, vln, cl, p"
"S2483","16.135","88674","NY","Spoken, vln, cl, p"
"S2484","16.136","58574-1","NY","Voice & Orchestra"
"S2485","16.136","58575-1","NY","Voice & Orchestra"
"S2486","16.136","58576-3","NY","Voice & Orchestra"
"S2487","16.136","58577-4","NY","Voice & Orchestra"
"S2488","16.137","E 25669","NY","Orchestra"
"S2489","16.137","E 25670","NY","Orchestra"
"S249","16.310","52665-2 ","NY","Tenor & vln, cl, vla, vc "
"S2490","16.137","E 25673","NY","Orchestra"
"S2491","16.137","E 25675","NY","Orchestra "
"S2492","16.138","N 105117","NY","Voice & Orchestra"
"S2493","16.138","N 105119","NY","Voice & Orchestra"
"S2494","16.138","x","NY","Voice & Orchestra"
"S2495","16.138","x","NY","Voice & Orchestra"
"S2496","16.138","x","NY","Voice"
"S2497","16.138","x","NY","Voice"
"S2498","16.139","x","NY","Voice, Chorus, piano"
"S2499","16.139","x","NY","Voice, Chorus, piano"
"S25","16.100","19249-","NY","Tenor, Orchestra"
"S250","16.310","52666-2 ","NY","Tenor & vln, cl, vla, vc"
"S2500","16.139","x","NY","Voice, Chorus, piano"
"S2501","16.139","C 13328-1","NY","Voice &Orchestra"
"S2502","16.139","C 13329-2","NY","Voice & Orchestra"
"S2503","16.139","C 13329-4","NY","Voice & Orchestra"
"S2504","16.139","B 14542-1","NY","Voice & Orchestra"
"S2505","16.139","B 14543-1","NY","Voice & Orchestra"
"S2506","16.140","N 105627","NY","Voice & Orchestra"
"S2507","16.140","N 105628","NY","Voice & Orchestra"
"S2508","16.141","44966-1","NY","Baritone & Orchestra"
"S2509","16.141","44967-1","NY","Baritone & Orchestra"
"S251","16.310","42710-2 ","NY","Tenor & Orchestra"
"S2510","16.142","B 18262-2","NY","Baritone & Orchestra"
"S2511","16.142","B 18263-2","NY","Baritone & Orchestra"
"S2512","16.142","B 18262-4","NY","Baritone & Orchestra"
"S2513","16.142","B 18263-4","NY","Baritone & Orchestra"
"S2514","16.143","59657","NY","Baritone, vln, fl, vc, org"
"S2515","16.143","59658","NY","Baritone, vln, fl, vc, org"
"S2516","16.145","T 68169","NY","Tenor"
"S2517","16.145","T 68170","NY","Tenor"
"S2518","16.145","T 68171","NY","Tenor"
"S2519","16.145","T 68172","NY","Tenor"
"S252","16.310","42711-2 ","NY","Tenor & Orchestra"
"S2520","16.145","x","NY","Tenor"
"S2521","16.145","x","NY","Tenor"
"S2522","16.145","S 71548-B","NY","Tenor"
"S2523","16.145","S 71549-B","NY","Tenor"
"S2524","16.145","x","NY","Tenor"
"S2525","16.145","x","NY","Tenor"
"S2526","16.145","x","NY","Tenor"
"S2527","16.145","x","NY","Tenor"
"S2528","16.146","BVE 43759-2","Camden, NJ","Tenor & Orchestra"
"S2529","16.146","BVE 43750-3","Camden, NJ","Tenor & Orchestra"
"S253","16.310","42749-2 ","NY","Tenor & Orchestra"
"S2530","16.146","BVE 46942-2","NY","Tenor & Orchestra"
"S2531","16.146","BVE 46943-2","NY","Tenor & Orchestra"
"S2532","16.146","CVE 49511-2","Camden, NJ","Tenor, vln, vc, p"
"S2533","16.146","CVE 49512-1","Camden, NJ","Tenor, vln, vc, org"
"S2534","16.146","CVE 49512-3","Camden, NJ","Tenor, vln, vc, p"
"S2535","16.147","58189-1","NY","Spoken"
"S2536","16.147","58190-1","NY","Spoken"
"S2537","16.147","58191-1","NY","Spoken"
"S2538","16.147","58192-2","NY","Spoken"
"S2539","16.147","58193-1","NY","Spoken"
"S254","16.310","42750-2 ","NY","Tenor & Orchestra"
"S2540","16.147","58206","NY","Spoken"
"S2541","16.147","58207","NY","Spoken"
"S2542","16.147","58208-1","NY","Spoken"
"S2543","16.147","x","NY","Spoken"
"S2544","16.147","x","NY","Spoken"
"S2545","16.147","x","NY","Spoken"
"S2546","16.147","x","NY","Spoken"
"S2547","16.147","x","NY","Spoken"
"S2548","16.147","x","NY","Spoken"
"S2549","16.147","x","NY","Spoken"
"S255","16.320","N 106717","NY","Vocal"
"S2550","16.147","x","NY","Spoken"
"S2551","16.148","C 29263-3","Camden, NJ","Baritone & Orchestra"
"S2552","16.148","C 29264-1","Camden, NJ","Baritone & Orchestra"
"S2553","16.148","C 29264-5","NY","Baritone & Orchestra"
"S2554","16.148","B 29575-3","NY","Baritone, chorus, orchestra"
"S2555","16.148","B 29576-2","NY","Baritone, chorus, orchestra"
"S2556","16.148","B 31449-2","NY","Baritone & Orchestra"
"S2557","16.148","B 31450-2","NY","Baritone & Orchestra"
"S2558","16.149","x","NY","Vocal"
"S2559","16.149","x","NY","Vocal"
"S256","16.320","N 106717","NY","Vocal"
"S2560","16.150","x","NY","Vocal"
"S2561","16.150","x","NY","Vocal"
"S2562","16.150","x","NY","Vocal"
"S2563","16.150","x","NY","Vocal"
"S2564","16.151","9314","NY","Vocal & Piano"
"S2565","16.151","9316","NY","Vocal & Piano"
"S2566","16.151","9322","NY","Vocal & Piano"
"S2567","16.151","9323","NY","Vocal & Piano"
"S2568","16.151","9326","NY","Vocal & Piano"
"S2569","16.151","9327","NY","Vocal & Piano"
"S257","16.330","x","NY","Vocal"
"S2570","16.151","9675","NY","Vocal & Piano"
"S2571","16.151","9693","NY","Vocal & Piano"
"S2572","16.151","9694","NY","Vocal & Piano"
"S2573","16.151","9710","NY","Vocal & Piano"
"S2574","16.151","9711","NY","Vocal & Piano"
"S2575","16.151","9725","NY","Vocal & Piano"
"S2576","16.151","9748","NY","Vocal & Piano"
"S2577","16.151","9884","NY","Vocal & Piano"
"S2578","16.151","9895/8/9","NY","Vocal & Piano"
"S2579","16.151","9896/7","NY","Vocal & Piano"
"S258","16.330","x","NY","Vocal"
"S2580","16.151","X 10508/9","NY","Vocal & Piano"
"S2581","16.151","X 10510/1","NY","Vocal & Piano"
"S2582","16.151","10512/3","NY","Vocal, violin, piano"
"S2583","16.151","10514/5","NY","Vocal & Piano"
"S2584","16.151","10516","NY","Vocal & Piano"
"S2585","16.151","10518/9","NY","Vocal, violin, piano"
"S2586","16.151","10625","NY","Vocal & Piano"
"S2587","16.151","10627/8","NY","Vocal & Piano"
"S2588","16.151","10630","NY","Vocal & Piano"
"S2589","16.151","10631/2","NY","Vocal & Piano"
"S259","16.330","x","NY","Vocal"
"S2590","16.151","10634","NY","Vocal, violin, piano"
"S2591","16.151","10636/7","NY","Vocal, violin, piano"
"S2592","16.151","10638","NY","Vocal, violin, piano"
"S2593","16.151","10639/40","NY","Vocal, violin, piano"
"S2594","16.151","12200/1","NY","Vocal & Piano"
"S2595","16.151","12202/3","NY","Vocal & Piano"
"S2596","16.151","12204/5","NY","Vocal & Piano"
"S2597","16.151","12206/7","NY","Vocal & Piano"
"S2598","16.151","14240/1","NY","Vocal & Piano"
"S2599","16.151","14242/3","NY","Vocal & Piano"
"S26","16.100","19249-","NY","Tenor, Orchestra"
"S260","16.330","x","NY","Vocal"
"S2600","16.151","14245","NY","Vocal & Piano"
"S2601","16.151","14247","NY","Vocal & Piano"
"S2602","16.151","14248/9","NY","Vocal & Piano"
"S2603","16.151","14253/4/5","NY","Vocal & Piano"
"S2604","16.151","14256/7","NY","Vocal & Piano"
"S2605","16.151","14258/9","NY","Vocal & Piano"
"S2606","16.151","15050/1/2","NY","Vocal & Piano"
"S2607","16.151","15053/4","NY","Vocal & Piano"
"S2608","16.151","15055/6","NY","Vocal & Piano"
"S2609","16.151","15072/3","NY","Vocal & Piano"
"S261","16.330","x","NY","Vocal"
"S2610","16.151","15074/5","NY","Vocal & Piano"
"S2611","16.151","15076/7/8","NY","Vocal & Piano"
"S2612","16.151","15221/2","NY","Vocal & Piano"
"S2613","16.151","15223/4","NY","Vocal & Piano"
"S2614","16.151","15225/6","NY","Vocal & Piano"
"S2615","16.151","15227/8","NY","Vocal & Piano"
"S2616","16.151","15253/4","NY","Vocal & Piano"
"S2617","16.151","15255/6","NY","Vocal & Piano"
"S2618","16.151","15257/8","NY","Vocal & Piano"
"S2619","16.151","15259/60/1","NY","Vocal & Piano"
