R12220,Tate Mame Thyereh,67823-B / 67823-A,1916-03-30,Bella Finkle; A. Rosenstein,Victor - His Master's Voice,"78 RPM - 10"""
R12221,Tate Mame Zindigt Nisht,72947-A / 72947-B,1920-11-08,Joe Feldman,Victor - His Master's Voice,"78 RPM - 10"""
R12222,Tate Smate Late,E3142,1916-10,B. Meyrovitz; J. Feldman,Columbia,"78 RPM - 10"""
R12223,Tate Ziser,E3563,1917-08,Yiddisher Orchestra,Columbia,"78 RPM - 10"""
R12224,Tateniu Mameniu,77194-B / 77194-A,1923-10-24,Anna Hoffman; Joe Feldman,Victor - His Master's Voice,"78 RPM - 10"""
R12225,"Tateniu, Mameniu, Tantz (Dance Music)",8000F,1920-05,Abe Schartz's Orchestra,Columbia,"78 RPM - 10"""
R12226,Tatenu Kim A Heim Tzurick,69134-B / 69134-A,1916-10-02,Naftule Brandwein,Victor - His Master's Voice,"78 RPM - 10"""
R12227,Taxim,E7174,1921-01,Jacob Gegna,Columbia,"78 RPM - 10"""
R12228,Taybele and her Demon and Other Selections,YIVO CASS003,2000,,YIVO,Cassette tape
R12229,Tchaikovsky Concerto,LM-1832,,Jasha Heifetz,RCA Victor,"33 1/3 RPM - 12"""
R12230,Tchaikovsky Violin Concerto,AGL1-1266,,Itzhak Perlman,RCA,"33 1/3 RPM - 12"""
R12231,Tchaikovsky: Concierto en Re Mayor Mendelssohn: Concierto en Mi Menor,5005,,Isaac Stern,Columbia,"33 1/3 RPM - 12"""
R12232,"Tchaikovsky: Symphony No. 5 in E Minor, Op.64",MS 6312,,Leonard Bernstein,Columbia,"33 1/3 RPM - 12"""
R12233,"Tchaikovsky: Trio in A Minor, Op. 50",SZ-37678,,Itzhak Perlman; Vladimir Ashkenazy; Lynn Harrell,Angel Records,"33 1/3 RPM - 12"""
R12234,Tchaikovsky: Violin Concerto in D Major Mendelssohn: Violin Concerto in E Minor,ML 5379,,Isaac Stern,Columbia,"33 1/3 RPM - 12"""
R12235,Tchastuchka,14063-B / 14063-A,1923,Morris Goldstein,Okeh,"78 RPM - 10"""
R12236,Tchastushki,20180-F,,Liuba Vesiolaya,Columbia,"78 RPM - 10"""
R12237,Tchepe Dich Up,67948-B / 67948-A,1916-07-06,Anna Hoffman; Gus Goldstein,Victor - His Master's Voice,"78 RPM - 10"""
R12238,Tchepe Nit,A-14380 / B-14380,1922,Morris Goldstein,Vocalion,"78 RPM - 10"""
R12239,Tchepeh Nit,CR-5001,1930s,Diana Goldberg,Crown,"78 RPM - 10"""
R12240,Tchubtchik Kutcheriavyj,20126-F,1927-12,David Medoff,Columbia,"78 RPM - 10"""
R12241,Te-am-astaptat,63932-A / 63932-B,1911-05-11,Paskel,Victor - His Master's Voice,"78 RPM - 10"""
R12242,Teach Yourself Hebrew,LP 12008,,Yehuda Lev and Esther Sofer,Marolit,"33 1/3 RPM - 12"""
R12243,Teaching of Joy and Oneness with Yaron Gershosky,,,Rabbi Sholomo Carlebach,Private label,Cassette tape
R12244,Teaneck Jewish Center Choral Group,110,,The Jewish Choral Soc. of N.Y. and The Teaneck Jewish Center Choral Group,Rocper Recordings,"33 1/3 RPM - 12"""
R12245,Ted Martin Sings Songs You Love To Hear,TLM 1125,,Ted Martin,Teloma Records,Cassette tape
R12246,Tefila,H.W.3,1934-07,Lea Deganith,Gramophone,"78 RPM - 10"""
R12247,Tefilo Zacho,CBS26204,1984,Cantor Zawel Kwartin,CBS,"33 1/3 RPM - 12"""
R12248,Tehillim,ECM-1-1215,,Steve Reich,ECM,"33 1/3 RPM - 12"""
R12249,Tehiyah - Songs of the Seasons,,,Tehiyah Day School,Private label,Cassette tape
R12250,Teka Beshotor,03605 / 03605 B,1917,Rev. Jos. Jacobson,Pathe,"78 RPM - 10"""
R12251,Tel Chai,105,,Paulo Gorin,Israel,"78 RPM - 10"""
R12252,Tel-Avis Express #1,Momo-18,,Unknown,Momo,"33 1/3 RPM - 12"""
R12253,Tel-Aviv Mein Heim/Ich Hob Dich Lib ,1239,,Jacob Sandler,Hed-Arzi,"78 RPM - 10"""
R12254,Telamim Two Israeli Folk Dances with Moshe Telem,BT-11232,,Moshe Telem,Gag Hapach Studios,"33 1/3 RPM - 12"""
R12255,Telebende furt kein Amerika,E3615,1917-08,Clara Gold; Gus Goldstein,Columbia,"78 RPM - 10"""
R12256,Telebende Hot A Veib,3525 / 3525 B,1917,Gus Goldstein,Pathe,"78 RPM - 10 1/2"""
R12257,Telebende Hot A Weib,03525 / 03525 B,1917,Gus Goldstein,Actuelle Pathe,"78 RPM - 10"""
R12258,Telebende In Orchard Street,1338-X,1919-08,Gus Goldstein,Emerson,"78 RPM - 10"""
R12259,Telebende Veirt Asoldat,69479-B / 69479-A,1917-05-22,Telebende Quartet,Victor - His Master's Voice,"78 RPM - 10"""
R12260,"Telemann Suite, Vivaldi Concerto, etc.",MT 35133,,Jean-Pierre Rampal - Isaac Stern,Columbia,Cassette tape
R12261,Tell Me,A2821,1919-10-03,Al Jolson,Columbia,"78 RPM - 10"""
R12262,Tell Me About Chanukah: The Story of Chanukah,1 / 2,1951,Edward Gold; Victoria Yousha,Ktav,"78 RPM - 7"""
R12263,Tell Stories and Sing Songs The Story of Babar The Elephant,S 64747,,Chaim Yavin ;Dalia Friedland;Cilla Dagan,CBS,"33 1/3 RPM - 12"""
R12264,Tell That to the Marines,A2657,1918-09-10,Al Jolson,Columbia,"78 RPM - 10"""
R12265,Tells and Sings,713,,Sadia Damari,Ron-Ly,"33 1/3 RPM - 12"""
R12266,Temple Beth Am presents Gala Concert,,,Cantor Irving Grossman and Cantor Daniel T. Gildar,Private label,Cassette tape
R12267,Temple Beth Am U.S.Y. Shirikudiyah,TR 1024,,Randolph Shirikudiyah Group,Beth Am,"33 1/3 RPM - 12"""
R12268,Temple Emanu-El Choir Sings Music for the Holy Days,RRS 102,,Various,Royal Recording Service,"33 1/3 RPM - 12"""
R12269,Temple Emanuel Presents - We Must Not Forget / A Ruth Midrash,JZB-35931/2,,Temple Emanuel,Private label,"33 1/3 RPM - 12"""
R12270,Temple Emanuel Shabbat Alive,102344,2008,,Temple Emanuel of Newton,CD
R12271,Temple Isaiah Family Celebrates Passover,na,,Rabbi Albert M. Lewis,Private label,"33 1/3 RPM - 12"""
R12272,Temple Society of Concord 140 Years,790307,,Temple Society of Concord,Private label,"33 1/3 RPM - 12"""
R12273,Temptations,MCP 14921,,Ofra Haza,Hed-Arzi,Cassette tape
R12274,Ten Childrens' Songs: Jonathan / Little Black Boy / Our Brother the Driver / One and Two / A Long Train / Behind the Mountain,54104,,Tova Porat,Makolit,45 RPM
R12275,Ten Great Cantors,CG 635,,Cantors Roitman; Rosenblatt; Shapiro; Sirota,Collector's Guild,"33 1/3 RPM - 12"""
R12276,Ten Great Violin Concertos,CRL6-0720,,Jascha Heifetz,RCA Red Seal,"33 1/3 RPM - 12"""
R12277,Ten Jewish Holy Days,CAN-112,,Ray Middleton,Candle,"33 1/3 RPM - 12"""
R12278,Ten Little Fingers and Ten Little Toes (Down in Tennessee),A3499,1921-10-21,Ted Lewis,Columbia,"78 RPM - 10"""
R12279,Ten Little Fingers and Ten Little Toes (Down in Tennessee),A3477,1921-09-13,Irving Kaufman,Columbia,"78 RPM - 10"""
R12280,Ten Shabbat V'Ten Shalom (Give Us Sabbath and Give Us Peace),CO 7085,,Songs NFTY Sings,NFTY,"33 1/3 RPM - 12"""
R12281,Ten Songs From The Hebrew / Upon Enchanted Ground,ML 5179,,Various,Columbia,"33 1/3 RPM - 12"""
R12282,Ten Thousand Miles,20-4175-A / 20-4175-B,,Dinah Shore,RCA Victor,"78 RPM - 10"""
R12283,Tennessee Freilach,3520,,Soeurele The Chanteuse,Jubilee,"78 RPM - 10"""
R12284,Tenor Sings Jewish Folksongs,,,Michail Alexandrovich,Lira Record Co.,"33 1/3 RPM - 7"""
R12285,Tenth Anniversary Celebration,NO 500,,Yigal Calek and The London School of Jewish Songs,Y & Y Productions,"33 1/3 RPM - 12"""
R12286,Tenth Anniversary Celebration: Israel is born,IS1758c,,American Committee for israel,American Committee,"33 1/3 RPM - 12"""
R12287,Tenth Anniversary Celebration: Israel sings,,,American Committee for israel,American Committee,"33 1/3 RPM - 12"""
R12288,Terumah,E-19,,Cantor Samuel Kligfeld,Menorah,"78 RPM - 10"""
R12289,Tes Yeux!,87216,1915-03-15,Frances Alda; Mischa Elman,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R12290,Tes Yeux!,87556,1915-03-15,Frances Alda; Mischa Elman,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R12291,Teshuva: Liturgical Explorations for the Days of Awe,100459,,Ramón Tasat; Marcelo Moguilevsky ; César Lerner,Ramon Tasat,CD
R12292,Tetzey / Av Horachamim,409106,,Cantor Jacob Tambor,Private label,"33 1/3 RPM - 10"""
R12293,Tevie Der Milchiger,B 75011 / A 75011,1929-03,Maurice Schwartz,Vocalion,"78 RPM - 12"""
R12294,Tevya and His Daughters,OL 5225,,Cast,Columbia Masterworks,"33 1/3 RPM - 12"""
R12295,Tewienu - from Selichos,E1952,1914-07-17,Kantor A. Karniol,Columbia,"78 RPM - 10"""
R12296,Tfila le Yerushalim,12088,,Cantor Ben Zion Miller,Markolit,"33 1/3 RPM - 12"""
R12297,Tfile La Milchuma,69877-A / 69877-B,1917-12-26,Anna Hoffman,Victor - His Master's Voice,"78 RPM - 10"""
R12298,Thäis - Intermezzo (Meditation Religlieuse),74182,1910-05-13,Fritz Kreisler,Victor - His Master's Voice,"78 RPM - 12"" single-sided"
R12299,Thais - Meditation,74341,1919-11-10,Mischa Elman,Victor - His Master's Voice,"78 RPM - 12"" single-sided"
R12300,Thäis - Meditation,7392-A / 7392-B,,Mischa Elman,Victor - His Master's Voice,"78 RPM - 12"""
R12301,Thais - Meditation,74341,1919-11-10,Mischa Elman,Victrola Record,"78 RPM - 12"" single-sided"
R12302,Thaïs - Meditation,6100-A / 6100-B,1919-11-10,Mischa Elman,Victrola Record,"78 RPM - 12"""
R12303,Thäis - Meditation,6844-A / 6844-B,,Fritz Kreisler,Victrola Record,"78 RPM - 12"""
R12304,Thäis - Meditation,6844-A / 6844-B,,Fritz Kreisler,Victor - His Master's Voice,"78 RPM - 12"""
R12305,Thäis - Meditation (Intermezzo Religlieuse),6186-A / 6186-B,1910-05-13,Fritz Kreisler,Victrola Record,"78 RPM - 10"""
R12306,Thäis - Meditation (Meditation Religlieuse),74182,1916-01-14,Fritz Kreisler,Victrola Record,"78 RPM - 12"" single-sided"
R12307,Thal,E2127,1914-03-20,Cantor Karniol,Columbia,"78 RPM - 10"""
R12308,Thank God I'm a Jewish Boy!,,,Allan Lieberman,Private label,Cassette tape
R12309,Thank You God,,,Fred Vogel,Ktav,78 rpm record
R12310,Thank You God,,,Various Artist,Ktav Records,45 RPM
R12311,Thank You God - Morning Prayer: Modeh Ani / Hamotzi: Blessing Over Food / Birkat Hamazon: Grace After Meals,,,Fred Vogel,Ktav,"78 RPM - 10"""
R12312,Thank You!,US 405,,Michoel Streicher,Aderet Records,Cassette tape
R12313,Thanks,R.C. 155-9,,Chaim Moshe,Reuveni Bros.,Cassette tape
R12314,Thanks,R.R.155-8,,Chaim Moshe,Reuveni Bros.,"33 1/3 RPM - 12"""
R12315,Thanks for the Memory,25727-A / 25727-B,1937-12-02,Benny Goodman,Victor - His Master's Voice,"78 RPM - 10"""
R12316,That Big Blond Mamma,A3968,1923-07-27,Al Jolson,Columbia,"78 RPM - 10"""
R12317,That Feeling is Gone,25827-A / 25827-B,1938-04-08,Benny Goodman,Victor - His Master's Voice,"78 RPM - 10"""
R12318,That Haunting Melody,17037-A / 17037-B,1911-12-22,Al Jolson,Victor - His Master's Voice,"78 RPM - 10"""
R12319,That Wonderful Kid from Madrid,A2898,1920-01-08,Al Jolson,Columbia,"78 RPM - 10"""
R12320,That's Amore,F2731,1953 - 1954,Mickey Katz,Capitol Records,45 RPM
R12321,That's Amore,2731,1953 - 1954,Mickey Katz,Capitol Records,"78 RPM - 10"""
R12322,That's Entertaiment,70151,,Illy Gorlitsky; Yona Atari [various],CBS,"33 1/3 RPM - 12"""
R12323,That's My Weaknes Now,21497-A / 21497-B,1928-06-07,Nathan Shilkret,Victor - His Master's Voice,"78 RPM - 10"""
R12324,That's the Kind of a Baby for Me,F.6748,,Eddie Cantor,Decca,"78 RPM - 10"""
R12325,That's the Kind of a Baby for Me,18342-A / 18342-B,1917-07-12,Eddie Cantor,Victor - His Master's Voice,"78 RPM - 10"""
R12326,That's the Moment,2002,,Sherry,General Music Co,"33 1/3 RPM - 12"""
R12327,That's where the South begins,5196-A / 5196-B,,Sophie Tucker,Broadcast Twelve,"78 RPM - 10"""
R12328,"The ""N'shomoh Cantor""",YRL-101,,Cantor Zalmon Yavneh,Yonah Records,"33 1/3 RPM - 12"""
R12329,"The ""N'Shomoh"" Cantor",,,Cantor Zalmon Yavneh,Private label,Cassette tape
R12330,The (holy) Wall,5736,,Shimon Osowitzky,Galton,"33 1/3 RPM - 12"""
R12331,The 18 Pearls of Yiddish Songs,PSJ-215,,,PolJazz,"33 1/3 RPM - 12"""
R12332,The 18 Pearls of Yiddish Songs,ACUM DD 35368,,Yaacov Shapiro,Hataklit,Cassette tape
R12333,The 18th Time,AN 48-27,,Nahal Ensemble,Hed-Arzi,"33 1/3 RPM - 12"""
R12334,The 19th Annual Israeli Chassidic Festival '87,ICF 87,1987,various artists,Isra-Art Records,Cassette tape
R12335,The 3 Jewish Tenors Live!,,,Alberto Mizrahi; Meir Finkelstein; David Propis,Private label,CD
R12336,The 300 Voices of the Armoured Corps Choir,AN 36-73,,unknown,Hed-Arzi,"33 1/3 RPM - 10"""
R12337,The 5th Cup,STK-044,,Theodore Bikel,Kingsley Sound Inc. & Norman J. Simon Music Co.,"33 1/3 RPM - 12"""
R12338,The 6 Day War - Di 6 Togike Milchome,12058,,Michael Ben Avram,Makolit,"33 1/3 RPM - 12"""
R12339,The 6 Day War - Di 6 Togike Milchome,12058,,Michael Ben Avram,Makolit,"33 1/3 RPM - 12"""
R12340,The 6-Day War Broadcasts,52468/9,,Kol Yisrael ; Galei Zahal,CBS,"33 1/3 RPM - 12"""
R12341,The Adler Trio,IS-1057,,The Adler Trio,Isra-Art Records,"33 1/3 RPM - 12"""
R12342,The Adventures of Dr.Dolittle,52528,,Avraham Ben Joseph; Shmuel Segal; Edah Tal,CBS,"33 1/3 RPM - 12"""
R12343,The Alder Trio,CBS 84147,,The Alder Trio,CBS,"33 1/3 RPM - 12"""
R12344,"The Alephbet song - The Alephbet Story, Pt. 1",,,Jesse Silverstein; Fred Vogel,Ktav,45 RPM
R12345,"The Alephbet Story, Pt. 1 - The Alephbet Song",,,Fred Vogel; Jesse Silverstein,Ktav,"78 RPM - 10"""
R12346,The Almost Complete Collection of...Rechnitzer Rejects,HP 29561,,Rechnitzer; S.Rokoff,HP,"33 1/3 RPM - 12"""
R12347,The American Jewish Experience in Song,BJE 7510,,various artists,The Board of Jewish Education in Metropolitan Chicago,"33 1/3 RPM - 12"""
R12348,The American Princess,AP-329,,Avner Hizkiahu;Yossef Banai,Israphon,"33 1/3 RPM - 12"""
R12349,The Amranim,AN 48-43,,The Amranim,Hed-Arzi,"33 1/3 RPM - 12"""
R12350,The Amudai Shaish Boys Choir,ASBC-100,1977,Meyer Abittan; Zev Scherl,Amudai Shaish,"33 1/3 RPM - 12"""
R12351,"The Amudai Shaish Boys Choir, Volume II",ASBC-200,,Rivie Schwebel; Ali Scharf,Amudai Shaish,"33 1/3 RPM - 12"""
R12352,"The Amudai Shaish Boys Choir, Volume III",ASBC-300,,Rivie Schwebel; Ali Scharf,Amudai Shaish,"33 1/3 RPM - 12"""
R12353,The Ancient Shepherd Pipes played by Hillel,FW 8724,,Hillel Raveh,Folkways Ethnic Records,"33 1/3 RPM - 12"""
R12354,The Andrew Sisters' Greatest Hits,DL 74919,,The Andrew Sisters,Decca,"33 1/3 RPM - 12"""
R12355,The Andy Statman Klezmer Orchestra,Shanachie 21004,,Andy Statman,Shanachie Records,Cassette tape
R12356,The Angel's Wings,SLS9101,,Susan Stone,Chicago Recording,Cassette tape
R12357,The Annual Aall County music Festival Concert,SC-11582,,All County Orchestra-Chorus,Silver Crest,"33 1/3 RPM - 12"""
R12358,The Antwerb Pirchim Choir,SG-1003,,Shulem Grunhut; Moshe Aftergut; Sammy Deutsch,The Antwerb Pirchim Choir,"33 1/3 RPM - 12"""
R12359,The Arab Village of Beth Tsafafa / Music of Israel - Hassidic Songs,VZL 331/332,,Unknown,Vistas of Israel,"33 1/3 RPM - 12"""
R12360,"The Art of Alexander Kipnis, Album2",1-60124,,Alexander Kipnis,Seraphim,"33 1/3 RPM - 12"""
R12361,The Art of Balalaika,9 79034-2,,The Odessa Balalaikas,JVC,CD
R12362,The Art of Bel Canto,ML 6067,,Richard Tucker,Columbia,"33 1/3 RPM - 12"""
R12363,The Art of Cantor David Roitman,CG 626,1963,Cantor David Roitman,Collector's Guild,"33 1/3 RPM - 12"""
R12364,"The Art of Cantor Gershon Sirota, Volume 2",GRC 150,,Cantor Gershon Sirota,Greater Recording Co.,"33 1/3 RPM - 12"""
R12365,The Art of Cantor Goldstein,M 7338,,Cantor Jacob Goldstein; Israel Goldstein,Musique Internationale,"33 1/3 RPM - 10"""
R12366,The Art of Cantor Israel Alter,CG 633,,Cantor Israel Alter,Collector's Guild,"33 1/3 RPM - 12"""
R12367,"The Art of Cantor Israel Alter, Volume I",M7315,,Cantor Israel Alter,Musique Internationale,"33 1/3 RPM - 12"""
R12368,"The Art of Cantor Israel Alter, Volume Two",M 7324,,Cantor Israel Alter,Musique Internationale,"33 1/3 RPM - 12"""
R12369,The Art of Cantor Jacob Hohenemser,F-JH-,,Jacob Hohenemser,Temple Emanuel,"33 1/3 RPM - 12"""
R12370,The Art of Cantor Jacob Konigsberg,M 7347,,Cantor Jacob Konigsberg,Musique Internationale,"33 1/3 RPM - 12"""
R12371,The Art of Cantor Katchko,M 7310,1973,,Musique Internationale,"33 1/3 RPM - 12"""
R12372,The Art of Cantor Leibele Waldman,TD 1005,,Cantor Leibele Waldman,RCA,"33 1/3 RPM - 12"""
R12373,The Art of Cantor Louis Danto,LRC 106,,Louis Danto,Cadenza Records,Cassette tape
R12374,The Art of Cantor Louis Danto,MHS 1685,,Cantor Louis Danto,The musical Heritage Society,"33 1/3 RPM - 12"""
R12375,The Art of Cantor Moishe Oysher,GRC 360,,Cantor Moishe Oysher,Greater Recording Co.,"33 1/3 RPM - 12"""
R12376,The Art of Cantor Moishe Oysher. A Gala Concert.,GRC 360,,Moishe Oysher,Greater Recording Co.,Cassette tape
R12377,The Art of Cantor Moishe Oysher. A Gala Concert.,GRC 360,,Moishe Oysher,Greater Recording Co.,8-track tape
R12378,The Art of Cantor Mordechai Hershman,IMC 1022,,Cantor Mordechai Hershman,Israel Music Foundation,Cassette tape
R12379,The Art of Cantor Mordechai Hershman (vol.4),GRC 166,,Mordechai Hershman,Greater Recording Co.,Cassette tape
R12380,The Art of Cantor Mordechai Hershman - Volume 4,GRC 166,,Cantor Mordechai Hershman,Greater Recording Co.,"33 1/3 RPM - 12"""
R12381,The Art of Cantor Mordechai Hershman - Volume 5,GRC 168,,Cantor Mordechai Hershman,Greater Recording Co.,"33 1/3 RPM - 12"""
R12382,The Art of Cantor Moshe Stern,CW 401,,Moshe Stern,Aderet Records,Cassette tape
R12383,The Art of Cantor Moshe Stern,LPAD-401,,Cantor Moshe Stern accompanied by Vladimir Heifetz,Aderet Records,"33 1/3 RPM - 12"""
R12384,The Art of Cantor Pierre Pinchik - Volume 2,GRC 234,,Cantor Pierre Pinchik,Greater Recording Co.,"33 1/3 RPM - 12"""
R12385,The Art of Cantor Pierre Pinchik - Volume 2,GRC 234,,Cantor Pierre Pinchik,Greater Recording Co.,Cassette tape
R12386,The Art of Cantor Sawel Kwartin,IMC 1027,1990,Cantor Sawel Kwartin,Israel Music Foundation,Cassette tape
R12387,The Art of Cantor Yehoshua Wieder,GRC 320,,Cantor Yehoshua Wieder,Greater Recording Co.,Cassette tape
R12388,"The Art of Cantor Yossele Rosenblatt - Volumes 17, 18, 19",GRC 288,,Yossele Rosenblatt,Greater Recording Co.,"33 1/3 RPM - 12"""
R12389,The Art of Henry Rosenblatt Vol 1,GRC 232,,Henry Rosenblatt,Greater Recording Co.,"33 1/3 RPM - 12"""
R12390,The Art of Max Perlman,GRC 218,,Max Perlman,Greater Recording Co.,"33 1/3 RPM - 12"""
R12391,The Art of Mischa Elman,VSD-71173,,Mischa Elman,Vanguard,"33 1/3 RPM - 12"""
R12392,"The Art of Simon Hass, Great Hebrew Prayers in Song",LK-4752,,Simon Hass,Decca,"33 1/3 RPM - 12"""
R12393,The Art of the Cantor,CD 72017,,Jan Peerce,Vanguard,CD
R12394,The Art of the Cantor,AN 69-46,,Jan Peerce,Vanguard,"33 1/3 RPM - 12"""
R12395,The Art of the Cantor,530 247 - LPT 1093,,Cantor Moshe Koussevitzky,RCA Victor,"33 1/3 RPM - 12"""
R12396,The Art of the Cantor,530 247,,Cantor Moshe Koussevitzky,RCA Victor,"33 1/3 RPM - 12"""
R12397,The Art of the Cantor,K 530 247,,Moshe Koussevitsky,RCA,Cassette tape
R12398,The Art of the Cantor,LM-2903,,Josef Rosenblatt,RCA Victor,"33 1/3 RPM - 12"""
R12399,The Art of the Cantor,VRS 9237,,Jan Peerce,Vanguard,"33 1/3 RPM - 12"""
R12400,The Art of the Cantor,CD 5002,,Cantors Josef Rosenblatt; Moshe Koussevitzky; Samuel Vigoda,Israel Music Foundation,CD
R12401,The Art of the Cantor,VSD 79237,,Jan Peerce,Vanguard,"33 1/3 RPM - 12"""
R12402,The Art of the Cantor (2 LP's on one tape),CVSD 72017,,Jan Peerce,Vanguard,Cassette tape
R12403,The Art of the Cantor with Hazzan Alberto Mizrahi: Cantors after the Golden Age,Program 09-08,,various; Alberto Mizrahi,WFMT,CD
R12404,The Art of the Cantor with Hazzan Alberto Mizrahi: Cantors in Concert,Program 09-06,,various; Alberto Mizrahi,WFMT,CD
R12405,"The Art of the Cantor with Hazzan Alberto Mizrahi: Greatest Cantors of the 20th Century, Part 1",Program 09-01,,various; Alberto Mizrahi,WFMT,CD
R12406,"The Art of the Cantor with Hazzan Alberto Mizrahi: Greatest Cantors of the 20th Century, Part 2",Program 09-02,,various; Alberto Mizrahi,WFMT,CD
R12407,"The Art of the Cantor with Hazzan Alberto Mizrahi: Greatest Cantors of the 20th Century, Part 3",Program 09-03,,various; Alberto Mizrahi,WFMT,CD
R12408,The Art of the Cantor with Hazzan Alberto Mizrahi: Operatic Cantors and Cantors in Opera,Program 09-04,,various; Alberto Mizrahi,WFMT,CD
R12409,The Art of the Cantor with Hazzan Alberto Mizrahi: The Cantors in America,Program 09-05,,various; Alberto Mizrahi,WFMT,CD
R12410,The Art of the Cantor with Hazzan Alberto Mizrahi: The Western European Tradition,Program 09-07,,various; Alberto Mizrahi,WFMT,CD
R12411,The Art of the Cantor [black box],VCM 8,,Cantor Josef Rosenblatt; Cantor Samuel Vigoda; Cantor Moshe Koussevitzky,RCA Victor,"33 1/3 RPM - 12"""
R12412,The Art of the Cantor [red box],VCM-6173,,Cantor Moshe Koussevitzky,RCA Victor,"33 1/3 RPM - 10"""
R12413,"The Art of the Cantor, Vol 1",LM-2903,,Cantor Josef Rosenblatt,RCA Red Seal,"33 1/3 RPM - 12"""
R12414,"The Art of the Cantor, Vol. 2",LM 2904,,Cantor Samuel Vigoda (Vigodas),RCA Victor,"33 1/3 RPM - 12"""
R12415,"The Art of the Cantor, Vol. 3",LM-2905,,Moshe Koussevitsky,RCA Victor,"33 1/3 RPM - 12"""
R12416,The Art of the Klezmer - Jewish Soul Music,ST-MF 79,,Giora Feidman,Star Records,"33 1/3 RPM - 12"""
R12417,The Art of Yiddish Song,8.559443,,Various,Naxos,CD
R12418,The Automobile Song (Will You Love Me When - ?),471-A / 471-B,,Benny Bell,Bell Records,"78 RPM - 10"""
R12419,The Ayalons,A-1011,,Eitan Lev; Gad Mann,Vibra-Sound Recording,"33 1/3 RPM - 12"""
R12420,The Ayalons,1121869/2121869,,Eitan Lev; Gad Mann,Vibra-Sound Studio,"33 1/3 RPM - 12"""
R12421,The B'nai Abraham Service,PSR 4084,,Cantor Nathaniel Sprinzen,Plaza Sound Studios,"33 1/3 RPM - 12"""
R12422,The B. G. Six,CL 2564,,Benny Goodman Sextet,Columbia,"33 1/3 RPM - 10"""
R12423,The Baby Sitter,1140-A / 1140-B,,Jennie Goldstein,DeLuxe,"78 RPM - 10"""
R12424,The Baby Sitter,8140-A / 8140-B,,Jennie Goldstein,DeLuxe,"78 RPM - 10"""
R12425,The Ballad of Mauthausen - Six Songs,2J-062-70204,,Maria Farandouri,EMI,"33 1/3 RPM - 12"""
R12426,The Ballad of Mauthausen - Six Songs,GCLP 16,,Maria Farandouri,Portrait,"33 1/3 RPM - 12"""
R12427,The Ballad of Ruth,T-40,,Crail Conner; Jayne Somogyi; Howard Kahl,Tikva - Eurotone,"33 1/3 RPM - 12"""
R12428,The Balladeers,FAM-1025,,Ilana & Shimon Gewirtz,Famous Records,"33 1/3 RPM - 12"""
R12429,The Bar/Bat Mitzvah Album - Including Torah & Haftorah Blessings,na,,Various,Music for all Occasions,CD
R12430,The Barry Sisters,BA-1009,,The Barry Sisters,Banner,"33 1/3 RPM - 12"""
R12431,The Barry Sisters,BAS-1009,,The Barry Sisters,Banner,"33 1/3 RPM - 12"""
R12432,The Barry Sisters,BAS-C-1009,,The Barry Sisters,Banner,Cassette tape
R12433,The Barry Sisters,BAS 8-1009,,The Barry Sisters,Banner,8-track tape
R12434,The Barry Sisters,BAS-CD-1009,,The Barry Sisters,Banner,CD
R12435,The Barry Sisters - The Yiddish Swingsters Sing,LP 058,,The Barry Sisters,Banner,"33 1/3 RPM - 10"""
R12436,The Barry Sisters In Israel,R 25198,,The Barry Sisters,Roulette Records,"33 1/3 RPM - 12"""
R12437,The Barry Sisters In Israel,SR 25198,,the barry sisters,Roulette Records,"33 1/3 RPM - 12"""
R12438,The Barry Sisters Sing,CH 30012,,The Barry Sisters,Cadence Records,"33 1/3 RPM - 12"""
R12439,The Barry Sisters Sing,CLP 1017,,The Barry Sisters,Cadence Records,"33 1/3 RPM - 12"""
R12440,The Barry Sisters Sing,5858,,The Barry Sisters,Gal-Ron Ltd,Cassette tape
R12441,The Barry Sisters Sing,D-5858,,Barry Sisters,Galton,"33 1/3 RPM - 12"""
R12442,The Barry Sisters Sing,D-5858,,The Barry Sisters,Gal-Ron Ltd,Cassette tape
R12443,The Barry Sisters Sing,CLP 4001,,The Barry Sisters,Cadence Records,"33 1/3 RPM - 12"""
R12444,The Barry Sisters Their Greatest Yiddish Hits,CD 336,,Barry Sisters,Legacy,CD
R12445,The Barry Sisters Their Greatest Yiddish Hits,2213,,Barry Sisters,Tradition,Cassette tape
R12446,The Barry Sisters Their Greatest Yiddish Hits,CD 12548,1997,Barry Sisters,A World of Music,CD
R12447,The Beach Singers,AP 327,,The Beach Singers,Israphon,"33 1/3 RPM - 12"""
R12448,The Beethoven Sonatas,LM 6707-1/2/3/4/5,,Jascha Heifetz,RCA Victor,"33 1/3 RPM - 12"""
R12449,The Beggar King and Other Tales,JBI-2,1992-12-26,,Unknown,Cassette tape
R12450,The Benny Goodman Band,H-409,,Benny Goodman,Capitol Records,"33 1/3 RPM - 10"""
R12451,The Bentching Tape - Grace after Meals,SM201,,Various,Sheya Mendlowitz Productions,Cassette tape
R12452,The Berger Brothers in Concert,BB6,,Berger Brothers,Tom Branick,"33 1/3 RPM - 12"""
